sbspcsn,Order,familis,long,lat,SITECODE,SITENAME,RELEASE_DA,MS,SITETYPE,INSPIRE_ID,PER.x,Code_18,Remark,Area_Ha,ID,GRID_CODE,LABEL1,LABEL2,LABEL3,RGB,hex,PER.y,elevation,hilda_transition,hilda_2018,hilda_1998
Acanthopetalum minotauri,Diplopoda,Schizopetalidae,25.1458,35.3411,,,,,,,,"112",,104.456804695017,EU_630128,2,Artificial surfaces,Urban fabric,Discontinuous urban fabric,255-000-000,#FF0000,ะ. สัวิวำ,6.96402263641357,0,0,0
Acanthopetalum minotauri,Diplopoda,Schizopetalidae,25.1458,35.3411,,,,,,,,"112",,104.456804695017,EU_630128,2,Artificial surfaces,Urban fabric,Discontinuous urban fabric,255-000-000,#FF0000,ะ. สัวิวำ,6.96402263641357,0,0,0
Acanthopetalum minotauri,Diplopoda,Schizopetalidae,25.1458,35.3411,,,,,,,,"112",,104.456804695017,EU_630128,2,Artificial surfaces,Urban fabric,Discontinuous urban fabric,255-000-000,#FF0000,ะ. สัวิวำ,6.96402263641357,0,0,0
Acanthopetalum minotauri,Diplopoda,Schizopetalidae,25.1458,35.3411,,,,,,,,"112",,104.456804695017,EU_630128,2,Artificial surfaces,Urban fabric,Discontinuous urban fabric,255-000-000,#FF0000,ะ. สัวิวำ,6.96402263641357,0,0,0
Acanthopetalum minotauri,Diplopoda,Schizopetalidae,25.1585,35.3319,,,,,,,,"122",,71.2376393199068,EU_633219,4,Artificial surfaces,"Industrial, commercial and transport units",Road and rail networks and associated land,204-000-000,#CC0000,ะ. สัวิวำ,19.7875728607178,11,11,11
Acanthopetalum minotauri,Diplopoda,Schizopetalidae,25.1585,35.3319,,,,,,,,"122",,71.2376393199068,EU_633219,4,Artificial surfaces,"Industrial, commercial and transport units",Road and rail networks and associated land,204-000-000,#CC0000,ะ. สัวิวำ,19.7875728607178,11,11,11
Acanthopetalum minotauri,Diplopoda,Schizopetalidae,25.0389,35.3679,,,,,,,,"323",,362.742380969999,EU_662519,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,19.8370189666748,33,33,33
Acanthopetalum minotauri,Diplopoda,Schizopetalidae,24.6262,35.1307,,,,,,,,"323",,529.370420030103,EU_662119,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,415.070861816406,33,33,33
Acanthopetalum minotauri,Diplopoda,Schizopetalidae,24.4661,35.157,,,,,,,,"321",,310.030108064995,EU_658331,26,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Natural grasslands,204-242-077,#CCF24D,ะ. สัวิวำ,178.471481323242,33,33,33
Acanthopetalum minotauri,Diplopoda,Schizopetalidae,25.1228,35.3403,,,,,,,,"142",,55.3720673200403,EU_633839,11,Artificial surfaces,"Artificial, non-agricultural vegetated areas",Sport and leisure facilities,255-230-255,#FFE6FF,ะ. สัวิวำ,11.4346885681152,0,0,0
Acanthopetalum minotauri,Diplopoda,Schizopetalidae,24.624,35.2076,,,,,,,,"223",,409.230989564974,EU_637328,17,Agricultural areas,Permanent crops,Olive groves,230-166-000,#E6A600,ะ. สัวิวำ,567.450561523438,33,33,33
Acanthopetalum minotauri,Diplopoda,Schizopetalidae,24.624,35.2076,,,,,,,,"223",,409.230989564974,EU_637328,17,Agricultural areas,Permanent crops,Olive groves,230-166-000,#E6A600,ะ. สัวิวำ,567.450561523438,33,33,33
Acanthopetalum minotauri,Diplopoda,Schizopetalidae,24.624,35.2076,,,,,,,,"223",,409.230989564974,EU_637328,17,Agricultural areas,Permanent crops,Olive groves,230-166-000,#E6A600,ะ. สัวิวำ,567.450561523438,33,33,33
Acanthopetalum minotauri,Diplopoda,Schizopetalidae,24.7472,35.4006,,,,,,,,"323",,36760.9252602249,EU_662533,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,114.403411865234,33,33,33
Acanthopetalum minotauri,Diplopoda,Schizopetalidae,24.7406,35.1926,,,,,,,,"242",,119.375958109942,EU_641299,20,Agricultural areas,Heterogeneous agricultural areas,Complex cultivation patterns,255-230-077,#FFE64D,ะ. สัวิวำ,638.295715332031,33,33,33
Acanthopetalum minotauri,Diplopoda,Schizopetalidae,24.7615,35.3093,GR4330005,"OROS IDI (VORIZIA, GERANOI, KALI MADARA)",2021/12/14,GR,B,,ะ. สัวิวำ,"223",,87.7462236200016,EU_637452,17,Agricultural areas,Permanent crops,Olive groves,230-166-000,#E6A600,ะ. สัวิวำ,658.408996582031,33,33,33
Acanthopetalum minotauri,Diplopoda,Schizopetalidae,24.7472,35.4006,,,,,,,,"323",,36760.9252602249,EU_662533,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,114.403411865234,33,33,33
Acanthopetalum minotauri,Diplopoda,Schizopetalidae,25.137,35.3345,,,,,,,,"142",,55.3720673200403,EU_633839,11,Artificial surfaces,"Artificial, non-agricultural vegetated areas",Sport and leisure facilities,255-230-255,#FFE6FF,ะ. สัวิวำ,38.331787109375,11,11,11
Acanthopetalum minotauri,Diplopoda,Schizopetalidae,24.7004,35.2422,GR4330005,"OROS IDI (VORIZIA, GERANOI, KALI MADARA)",2021/12/14,GR,B,,ะ. สัวิวำ,"321",,1550.96350830508,EU_658512,26,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Natural grasslands,204-242-077,#CCF24D,ะ. สัวิวำ,724.188842773438,35,55,33
Acanthopetalum minotauri,Diplopoda,Schizopetalidae,24.8418,35.3857,,,,,,,,"323",,36760.9252602249,EU_662533,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,351.283874511719,33,33,33
Acanthopetalum minotauri,Diplopoda,Schizopetalidae,24.7595,35.1882,GR4330005,"OROS IDI (VORIZIA, GERANOI, KALI MADARA)",2021/12/14,GR,B,,ะ. สัวิวำ,"324",,415.494055325059,EU_667224,29,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Transitional woodland-shrub,166-242-000,#A6F200,ะ. สัวิวำ,986.906066894531,33,33,33
Acanthopetalum minotauri,Diplopoda,Schizopetalidae,24.3018,35.1838,GR4340012,ASFENDOU - KALLIKRATIS KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"223",,375.313095664974,EU_637266,17,Agricultural areas,Permanent crops,Olive groves,230-166-000,#E6A600,ะ. สัวิวำ,23.691951751709,33,33,33
Acanthopetalum minotauri,Diplopoda,Schizopetalidae,25.1458,35.3411,,,,,,,,"112",,104.456804695017,EU_630128,2,Artificial surfaces,Urban fabric,Discontinuous urban fabric,255-000-000,#FF0000,ะ. สัวิวำ,6.96402263641357,0,0,0
Acinopus creticus,Coleoptera,Carabidae,24.7938,35.1987,GR4330005,"OROS IDI (VORIZIA, GERANOI, KALI MADARA)",2021/12/14,GR,B,,ะ. สัวิวำ,"323",,335.854010519937,EU_662233,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,1917.23352050781,33,33,33
Acinopus creticus,Coleoptera,Carabidae,24.7568,35.2106,GR4330005,"OROS IDI (VORIZIA, GERANOI, KALI MADARA)",2021/12/14,GR,B,,ะ. สัวิวำ,"321",,153.43271772001,EU_658443,26,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Natural grasslands,204-242-077,#CCF24D,ะ. สัวิวำ,1564.09436035156,33,33,33
Acinopus creticus,Coleoptera,Carabidae,24.833,35.2064,GR4330005,"OROS IDI (VORIZIA, GERANOI, KALI MADARA)",2021/12/14,GR,B,,ะ. สัวิวำ,"323",,36760.9252602249,EU_662533,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,1412.73522949219,33,33,33
Acinopus creticus,Coleoptera,Carabidae,24.7568,35.2106,GR4330005,"OROS IDI (VORIZIA, GERANOI, KALI MADARA)",2021/12/14,GR,B,,ะ. สัวิวำ,"321",,153.43271772001,EU_658443,26,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Natural grasslands,204-242-077,#CCF24D,ะ. สัวิวำ,1564.09436035156,33,33,33
Acinopus creticus,Coleoptera,Carabidae,24.792,35.1973,GR4330005,"OROS IDI (VORIZIA, GERANOI, KALI MADARA)",2021/12/14,GR,B,,ะ. สัวิวำ,"323",,335.854010519937,EU_662233,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,1906.44067382812,33,33,33
Acinopus creticus,Coleoptera,Carabidae,24.792,35.1973,GR4330005,"OROS IDI (VORIZIA, GERANOI, KALI MADARA)",2021/12/14,GR,B,,ะ. สัวิวำ,"323",,335.854010519937,EU_662233,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,1906.44067382812,33,33,33
Acinopus creticus,Coleoptera,Carabidae,24.7828,35.1939,GR4330005,"OROS IDI (VORIZIA, GERANOI, KALI MADARA)",2021/12/14,GR,B,,ะ. สัวิวำ,"321",,1003.92323773515,EU_658457,26,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Natural grasslands,204-242-077,#CCF24D,ะ. สัวิวำ,1678.17785644531,33,33,33
Acinopus creticus,Coleoptera,Carabidae,24.792,35.1973,GR4330005,"OROS IDI (VORIZIA, GERANOI, KALI MADARA)",2021/12/14,GR,B,,ะ. สัวิวำ,"323",,335.854010519937,EU_662233,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,1906.44067382812,33,33,33
Acinopus creticus,Coleoptera,Carabidae,24.7938,35.1987,GR4330005,"OROS IDI (VORIZIA, GERANOI, KALI MADARA)",2021/12/14,GR,B,,ะ. สัวิวำ,"323",,335.854010519937,EU_662233,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,1917.23352050781,33,33,33
Acinopus creticus,Coleoptera,Carabidae,24.792,35.1973,GR4330005,"OROS IDI (VORIZIA, GERANOI, KALI MADARA)",2021/12/14,GR,B,,ะ. สัวิวำ,"323",,335.854010519937,EU_662233,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,1906.44067382812,33,33,33
Acinopus creticus,Coleoptera,Carabidae,24.7473,35.2869,GR4330005,"OROS IDI (VORIZIA, GERANOI, KALI MADARA)",2021/12/14,GR,B,,ะ. สัวิวำ,"321",,471.745997790157,EU_658556,26,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Natural grasslands,204-242-077,#CCF24D,ะ. สัวิวำ,1075.11755371094,22,22,22
Acinopus creticus,Coleoptera,Carabidae,24.8383,35.1964,GR4330005,"OROS IDI (VORIZIA, GERANOI, KALI MADARA)",2021/12/14,GR,B,,ะ. สัวิวำ,"323",,36760.9252602249,EU_662533,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,1356.75476074219,22,22,22
Acinopus creticus,Coleoptera,Carabidae,24.889,35.2464,GR4330005,"OROS IDI (VORIZIA, GERANOI, KALI MADARA)",2021/12/14,GR,B,,ะ. สัวิวำ,"323",,36760.9252602249,EU_662533,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,1195.33374023438,22,22,22
Acinopus creticus,Coleoptera,Carabidae,24.792,35.1973,GR4330005,"OROS IDI (VORIZIA, GERANOI, KALI MADARA)",2021/12/14,GR,B,,ะ. สัวิวำ,"323",,335.854010519937,EU_662233,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,1906.44067382812,33,33,33
Acinopus creticus,Coleoptera,Carabidae,24.792,35.1973,GR4330005,"OROS IDI (VORIZIA, GERANOI, KALI MADARA)",2021/12/14,GR,B,,ะ. สัวิวำ,"323",,335.854010519937,EU_662233,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,1906.44067382812,33,33,33
Acinopus creticus,Coleoptera,Carabidae,24.7568,35.2106,GR4330005,"OROS IDI (VORIZIA, GERANOI, KALI MADARA)",2021/12/14,GR,B,,ะ. สัวิวำ,"321",,153.43271772001,EU_658443,26,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Natural grasslands,204-242-077,#CCF24D,ะ. สัวิวำ,1564.09436035156,33,33,33
Acinopus creticus,Coleoptera,Carabidae,24.7938,35.1987,GR4330005,"OROS IDI (VORIZIA, GERANOI, KALI MADARA)",2021/12/14,GR,B,,ะ. สัวิวำ,"323",,335.854010519937,EU_662233,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,1917.23352050781,33,33,33
Acinopus creticus,Coleoptera,Carabidae,24.793,35.2092,GR4330005,"OROS IDI (VORIZIA, GERANOI, KALI MADARA)",2021/12/14,GR,B,,ะ. สัวิวำ,"321",,1003.92323773515,EU_658457,26,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Natural grasslands,204-242-077,#CCF24D,ะ. สัวิวำ,2219.75244140625,33,33,33
Acinopus creticus,Coleoptera,Carabidae,24.793,35.2092,GR4330005,"OROS IDI (VORIZIA, GERANOI, KALI MADARA)",2021/12/14,GR,B,,ะ. สัวิวำ,"321",,1003.92323773515,EU_658457,26,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Natural grasslands,204-242-077,#CCF24D,ะ. สัวิวำ,2219.75244140625,33,33,33
Acinopus creticus,Coleoptera,Carabidae,24.833,35.2064,GR4330005,"OROS IDI (VORIZIA, GERANOI, KALI MADARA)",2021/12/14,GR,B,,ะ. สัวิวำ,"323",,36760.9252602249,EU_662533,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,1412.73522949219,33,33,33
Acinopus creticus,Coleoptera,Carabidae,24.7568,35.2106,GR4330005,"OROS IDI (VORIZIA, GERANOI, KALI MADARA)",2021/12/14,GR,B,,ะ. สัวิวำ,"321",,153.43271772001,EU_658443,26,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Natural grasslands,204-242-077,#CCF24D,ะ. สัวิวำ,1564.09436035156,33,33,33
Acmaeodera bartoni,Coleoptera,Buprestidae,23.8327043470001,35.3345796730001,,,,,,,,"323",,92.2481475249568,EU_662194,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,615.992004394531,33,33,33
Acmaeodera bartoni,Coleoptera,Buprestidae,25.7057,35.18507,,,,,,,,"112",,320.374394845051,EU_630108,2,Artificial surfaces,Urban fabric,Discontinuous urban fabric,255-000-000,#FF0000,ะ. สัวิวำ,17.6847610473633,11,11,11
Acmaeodera bartoni,Coleoptera,Buprestidae,24.2606,35.36257,,,,,,,,"112",,29.4060809049997,EU_630046,2,Artificial surfaces,Urban fabric,Discontinuous urban fabric,255-000-000,#FF0000,ะ. สัวิวำ,10.006872177124,77,77,77
Acmaeodera bartoni,Coleoptera,Buprestidae,24.161942144,35.2359698010001,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"324",,329.209884505047,EU_667195,29,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Transitional woodland-shrub,166-242-000,#A6F200,ะ. สัวิวำ,755.298034667969,33,33,33
Acmaeodera bartoni,Coleoptera,Buprestidae,24.82011,35.15328,,,,,,,,"242",,666.066464579894,EU_641277,20,Agricultural areas,Heterogeneous agricultural areas,Complex cultivation patterns,255-230-077,#FFE64D,ะ. สัวิวำ,584.024841308594,33,33,33
Acmaeodera bartoni,Coleoptera,Buprestidae,24.2799247360001,35.326770654,GR4340010,DRAPANO (VOREIOANATOLIKES AKTES) โ€“ PARALIA GEORGIOUPOLIS โ€“ LIMNI KOURNA - SPILAIO PSIMAKI,2021/12/14,GR,B,,ะ. สัวิวำ,"323",,238.628643019922,EU_662283,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,47.1437454223633,33,33,33
Acmaeodera bartoni,Coleoptera,Buprestidae,25.648115481,35.1636859340001,,,,,,,,"223",,938.66757732499,EU_637453,17,Agricultural areas,Permanent crops,Olive groves,230-166-000,#E6A600,ะ. สัวิวำ,269.748657226562,33,33,33
Acmaeodera bartoni,Coleoptera,Buprestidae,25.6464471190001,35.1500949730001,,,,,,,,"223",,938.66757732499,EU_637453,17,Agricultural areas,Permanent crops,Olive groves,230-166-000,#E6A600,ะ. สัวิวำ,308.081939697266,11,11,11
Acmaeodera bartoni,Coleoptera,Buprestidae,25.52111,35.21333,GR4320002,"DIKTI: OROPEDIO LASITHIOU, KATHARO, SELENA, SELAKANO, CHALASMENI KORYFI",2021/12/14,GR,B,,ะ. สัวิวำ,"243",,269.393491170098,EU_651500,21,Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",230-204-077,#E6CC4D,ะ. สัวิวำ,876.855895996094,33,33,33
Acmaeodera bartoni,Coleoptera,Buprestidae,25.2496489,35.2272448,,,,,,,,"243",,120.895319899987,EU_645590,21,Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",230-204-077,#E6CC4D,ะ. สัวิวำ,367.976348876953,33,33,33
Acmaeodera bartoni,Coleoptera,Buprestidae,25.88274,35.05304,GR4320005,OROS THRYPTIS KAI GYRO PERIOCHI,2021/12/14,GR,B,,ะ. สัวิวำ,"223",,808.216787900035,EU_637382,17,Agricultural areas,Permanent crops,Olive groves,230-166-000,#E6A600,ะ. สัวิวำ,402.932830810547,33,33,33
Acmaeodera bartoni,Coleoptera,Buprestidae,23.739099,35.288038,,,,,,,,"323",,2386.17597501496,EU_662138,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,739.202453613281,33,33,33
Acmaeodera bartoni,Coleoptera,Buprestidae,24.1814,35.3032,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"324",,101.249158054972,EU_667238,29,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Transitional woodland-shrub,166-242-000,#A6F200,ะ. สัวิวำ,775.462585449219,33,33,33
Acmaeodera bartoni,Coleoptera,Buprestidae,24.1108,35.2508,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"321",,13167.4076025997,EU_658510,26,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Natural grasslands,204-242-077,#CCF24D,ะ. สัวิวำ,1224.5859375,33,33,33
Acmaeodera bartoni,Coleoptera,Buprestidae,24.1986,35.329,,,,,,,,"324",,216.422059754999,EU_667270,29,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Transitional woodland-shrub,166-242-000,#A6F200,ะ. สัวิวำ,456.804992675781,33,33,33
Acmaeodera bartoni,Coleoptera,Buprestidae,24.0824,35.2317,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"324",,55.2164383650023,EU_667172,29,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Transitional woodland-shrub,166-242-000,#A6F200,ะ. สัวิวำ,653.861938476562,33,33,33
Acmaeodera bartoni,Coleoptera,Buprestidae,24.0947,35.2361,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"312",,1020.08441758486,EU_654068,24,Forest and semi natural areas,Forests,Coniferous forest,000-166-000,#00A600,ะ. สัวิวำ,831.536682128906,33,33,33
Acmaeodera bartoni,Coleoptera,Buprestidae,24.1897,35.294,,,,,,,,"242",,101.320968904992,EU_641318,20,Agricultural areas,Heterogeneous agricultural areas,Complex cultivation patterns,255-230-077,#FFE64D,ะ. สัวิวำ,673.674621582031,22,22,22
Acmaeodera bartoni,Coleoptera,Buprestidae,24.0679,35.3828,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"323",,375.20680209497,EU_662355,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,819.444946289062,33,33,33
