assessmentId,scientificName,internalTaxonId,doi
4008652,Beccumon alcockianum,134755,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134755A4008652.en
4008758,Tenuilapotamon inflexum,134756,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134756A4008758.en
4008905,Amamiku occulta,134757,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134757A4008905.en
4009046,Neostrengeria macarenae,134758,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134758A4009046.en
4009175,Louisea balssi,134759,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134759A4009175.en
4009359,Nemoron nomas,134760,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134760A4009359.en
4009537,Indochinamon tritum,134761,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134761A4009537.en
4009802,Stoliczia chaseni,134763,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134763A4009802.en
4009967,Fredius stenolobus,134764,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134764A4009967.en
4010114,Potamonautes semilunaris,134765,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134765A4010114.en
4010243,Sendleria gloriosa,134766,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134766A4010243.en
4010361,Stygothelphusa bidiensis,134767,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134767A4010361.en
4010772,Strengeriana huilensis,134769,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134769A4010772.en
4010951,Travancoriana charu,134770,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134770A4010951.en
4011098,Sinopotamon jiangkuoense,134771,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134771A4011098.en
4011261,Sundathelphusa tenebrosa,134772,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134772A4011261.en
4011437,Hainanpotamon orientale,134773,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134773A4011437.en
4011598,Somanniathelphusa amoyensis,134774,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134774A4011598.en
4011709,Microthelphusa sucreensis,134775,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134775A4011709.en
4011840,Sinopotamon shaoyangense,134776,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134776A4011840.en
4011980,Pseudothelphusa rechingeri,134777,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134777A4011980.en
4012107,Microthelphusa odaelkae,134778,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134778A4012107.en
4012237,Pseudothelphusa peyotensis,134779,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134779A4012237.en
4012408,Inglethelphusa fronto,134780,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134780A4012408.en
4012582,Acanthopotamon fungosum,134781,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134781A4012582.en
4012723,Sinopotamon nanum,134782,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134782A4012723.en
4012881,Pseudothelphusa terrestris,134783,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134783A4012881.en
4013008,Sinopotamon yangtsekiense,134784,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134784A4013008.en
4013186,Chaceus pearsei,134785,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134785A4013186.en
4013343,Stoliczia tweedei,134786,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134786A4013343.en
4013503,Neostrengeria charalensis,134787,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134787A4013503.en
4013635,Sinopotamon yueyangense,134788,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134788A4013635.en
4013784,Sylviocarcinus australis,134789,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134789A4013784.en
4013990,Sayamia bangkokensis,134790,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134790A4013990.en
4014124,Ptychophallus osaensis,134791,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134791A4014124.en
4014251,Tenuipotamon baishuiense,134792,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134792A4014251.en
4014385,Geothelphusa wutai,134793,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134793A4014385.en
4014544,Pupamon phrae,134794,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134794A4014544.en
4014735,Hypolobocera gorgonensis,134795,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134795A4014735.en
4014873,Sinopotamon weiyuanense,134796,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134796A4014873.en
4015013,Somanniathelphusa pax,134797,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134797A4015013.en
4015254,Nanhaipotamon nanriense,134799,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134799A4015254.en
4015437,Malayopotamon granulatum,134800,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134800A4015437.en
4015599,Lobothelphusa woodmasoni,134801,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134801A4015599.en
4015758,Thelphusula luidana,134802,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134802A4015758.en
4015913,Candidiopotamon okinawense,134803,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134803A4015913.en
4016064,Sinopotamon yushanense,134804,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134804A4016064.en
4016214,Sinopotamon xiuningense,134805,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134805A4016214.en
4016363,Sinopotamon xiangxiense,134806,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134806A4016363.en
4016526,Liotelphusa laevis,134807,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134807A4016526.en
4016713,Fredius platyacanthus,134808,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134808A4016713.en
4016865,Eidocamptophallus chacei,134809,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134809A4016865.en
4017051,Geothelphusa dehaani,134810,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134810A4017051.en
4017210,Rouxana papuana,134811,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134811A4017210.en
4017346,Potamon strouhali,134812,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134812A4017346.en
4017500,Esanthelphusa denchaii,134813,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134813A4017500.en
4017632,Geothelphusa marmorata,134814,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134814A4017632.en
4017791,Geothelphusa yangminshan,134815,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134815A4017791.en
4017960,Neostrengeria boyacensis,134816,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134816A4017960.en
4018097,Terrathelphusa chilensis,134817,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134817A4018097.en
4018257,Sundathelphusa leschenaultii,134818,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134818A4018257.en
4018375,Geothelphusa iheya,134819,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134819A4018375.en
4018561,Epilobocera cubensis,134820,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134820A4018561.en
4018713,Potamocarcinus leptomelus,134821,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134821A4018713.en
4018836,Phricotelphusa ranongi,134822,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134822A4018836.en
4018993,Pudaengon hinpoon,134823,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134823A4018993.en
4019146,Sartoriana rokitanskyi,134824,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134824A4019146.en
4019261,Barythelphusa guerini,134825,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134825A4019261.en
4019584,Fredius beccarii,134827,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134827A4019584.en
4019716,Typhlopseudothelphusa hyba,134828,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134828A4019716.en
4019857,Johora tiomanensis,134829,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134829A4019857.en
4020071,Potamocarcinus richmondi,134830,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134830A4020071.en
4020213,Neopseudothelphusa fossor,134831,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134831A4020213.en
4020365,Liotelphusa gagei,134832,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134832A4020365.en
4020546,Hypolobocera buenaventurensis,134833,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134833A4020546.en
4020677,Globitelphusa planifrons,134834,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134834A4020677.en
4020808,Sinopotamon decrescentum,134835,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134835A4020808.en
4020961,Tehuana guerreroensis,134836,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134836A4020961.en
4021088,Ptychophallus goldmanni,134837,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134837A4021088.en
4021210,Holthuisana alba,134838,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134838A4021210.en
4021359,Neostrengeria niceforoi,134839,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134839A4021359.en
4021544,Sinopotamon koatenense,134840,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134840A4021544.en
4021684,Parapotamon hsingyiense,134841,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134841A4021684.en
4021824,Huananpotamon ramipodum,134842,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134842A4021824.en
4021964,Aparapotamon inflomanum,134843,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134843A4021964.en
4022110,Yarepotamon gracillipa,134844,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134844A4022110.en
4022256,Hypolobocera andagoensis,134845,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134845A4022256.en
4022640,Geothelphusa minei,134847,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134847A4022640.en
4022787,Oziothelphusa aurantia,134848,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134848A4022787.en
4022926,Hypolobocera ucayalensis,134849,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134849A4022926.en
4023103,Sayamia germaini,134850,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134850A4023103.en
4023233,Potamiscus motuoense,134851,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134851A4023233.en
4023371,Parathelphusa malaysiana,134852,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134852A4023371.en
4023528,Tehuana veracruzana,134853,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134853A4023528.en
4023694,Johora grallator,134854,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134854A4023694.en
4023848,Yarepotamon aflagellum,134855,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134855A4023848.en
4023986,Pudaengon arnamicai,134856,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134856A4023986.en
4024135,Potamiscus yongshengense,134857,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134857A4024135.en
4024269,Malayopotamon batak,134858,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134858A4024269.en
4024426,Pararanguna semilunatum,134859,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134859A4024426.en
4024748,Indochinamon cua,134860,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134860A4024748.en
4024917,Phricotelphusa hockpingi,134861,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134861A4024917.en
4025071,Indochinamon daweishanense,134862,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134862A4025071.en
4025207,Hypolobocera chilensis,134863,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134863A4025207.en
4025329,Ptychophallus tumimanus,134864,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134864A4025329.en
4025461,Elsalvadoria tomhaasi,134865,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134865A4025461.en
4025601,Parathelphusa valida,134866,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134866A4025601.en
4025750,Demanietta renongensis,134867,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134867A4025750.en
4025910,Ptychophallus lavallensis,134868,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134868A4025910.en
4026034,Sinopotamon liuyangense,134869,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134869A4026034.en
4026363,Stoliczia karenae,134870,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134870A4026363.en
4026518,Geothelphusa aramotoi,134871,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134871A4026518.en
4026925,Sinopotamon unaequum,134873,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134873A4026925.en
4027081,Parathelphusa pareparensis,134874,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134874A4027081.en
4027258,Rouxana plana,134875,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134875A4027258.en
4027394,Fredius chaffanjoni,134876,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134876A4027394.en
4027521,Teretamon adiatretum,134877,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134877A4027521.en
4027651,Parathelphusa sarawakensis,134878,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134878A4027651.en
4027805,Holthuisana briggsi,134879,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134879A4027805.en
4028998,Melocarcinus meekei,134880,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134880A4028998.en
4029128,Pseudothelphusa lophophallus,134881,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134881A4029128.en
4029255,Rodriguezus iturbei,134882,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134882A4029255.en
4029386,Hypolobocera cajambrensis,134883,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134883A4029386.en
4029545,Somanniathelphusa longicaudus,134884,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134884A4029545.en
4029670,Avotrichodactylus oaxensis,134885,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134885A4029670.en
4029858,Candidiopotamon guangdongense,134886,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134886A4029858.en
4029992,Strengeriana tolimensis,134887,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134887A4029992.en
4030118,Esanthelphusa nani,134888,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134888A4030118.en
4031353,Sinopotamon shensiense,134890,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134890A4031353.en
4031544,Moreirocarcinus chacei,134891,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134891A4031544.en
4031686,Zilchia zilchi,134892,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134892A4031686.en
4031846,Potamiscus pealianus,134893,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134893A4031846.en
4031992,Geothelphusa candidiensis,134894,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134894A4031992.en
4032153,Zilchiopsis collastinensis,134895,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134895A4032153.en
4032311,Neotiwaripotamon whiteheadi,134896,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134896A4032311.en
4032464,Eosamon lushuiense,134897,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134897A4032464.en
4032613,Geothelphusa monticola,134898,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134898A4032613.en
4032757,Sinopotamon convexum,134899,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134899A4032757.en
4033117,Bakousa kenepai,134900,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134900A4033117.en
4033497,Geothelphusa levicervix,134902,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134902A4033497.en
4033661,Potamonautes rodolphianus,134903,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134903A4033661.en
4033790,Trichodactylus dentatus,134904,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134904A4033790.en
4033943,Sendleria genuitei,134905,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134905A4033943.en
4034061,Barythelphusa cunicularis,134906,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134906A4034061.en
4034219,Qiangpotamon wulingense,134907,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134907A4034219.en
4034359,Irmengardia pilosimana,134908,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134908A4034359.en
4034509,Ptychophallus paraxanthusi,134909,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134909A4034509.en
4034813,Orthothelphusa holthuisi,134910,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134910A4034813.en
4034964,Sinopotamon kenliense,134911,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134911A4034964.en
4035099,Moritschus altaquerensis,134912,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134912A4035099.en
4035254,Kingsleya junki,134913,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134913A4035254.en
4035381,Parathelphusa sorella,134914,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134914A4035381.en
4035530,Chinapotamon depressum,134915,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134915A4035530.en
4035698,Tenuipotamon purpura,134916,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134916A4035698.en
4035832,Johora johorensis,134917,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134917A4035832.en
4036007,Potamonautes margaritarius,134918,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134918A4036007.en
4036159,Huananpotamon planopodum,134919,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134919A4036159.en
4036299,Geothelphusa albogilva,134920,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134920A4036299.en
4036444,Sinopotamon huitongense,134921,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134921A4036444.en
4036588,Austrothelphusa transversa,134922,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134922A4036588.en
4036721,Sundathelphusa subquadratus,134923,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134923A4036721.en
4036857,Geothelphusa caesia,134924,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134924A4036857.en
4036999,Parathelphusa saginata,134925,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134925A4036999.en
4037130,Johora counsilmani,134926,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134926A4037130.en
4037298,Coccusa adipis,134927,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134927A4037298.en
4037427,Sinopotamon denticulatum,134928,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134928A4037427.en
4037595,Irmengardia johnsoni,134929,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134929A4037595.en
4037939,Stoliczia kedahensis,134930,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134930A4037939.en
4038100,Guinothusa beauvoisi,134931,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134931A4038100.en
4038243,Lobothelphusa crenulifera,134932,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134932A4038243.en
4038374,Chinapotamon glabrum,134933,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134933A4038374.en
4038514,Nanhaipotamon aculatum,134934,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134934A4038514.en
4038649,Pudaengon thatphanom,134935,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134935A4038649.en
4038802,Trichodactylus fluviatilis,134936,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134936A4038802.en
4038963,Sundathelphusa minahassae,134937,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134937A4038963.en
4039120,Maydelliathelphusa harpax,134938,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134938A4039120.en
4039251,Sartoriana afghaniensis,134939,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134939A4039251.en
4039513,Geothelphusa grandiovata,134940,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134940A4039513.en
4039661,Gecarcinucus jaquemontii,134941,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134941A4039661.en
4039966,Poppiana dentata,134943,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134943A4039966.en
4040154,Potamonautes ballayi,134944,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134944A4040154.en
4040289,Ptychophallus colombianus,134945,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134945A4040289.en
4040411,Pseudothelphusa puntarenas,134946,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134946A4040411.en
4040538,Eosamon tumidum,134947,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134947A4040538.en
4040682,Setosamon somchaii,134948,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134948A4040682.en
4040813,Sartoriana spinigera,134949,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134949A4040813.en
4040968,Lindacatalina brevipenis,134950,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134950A4040968.en
4041113,Sendleria gjellerupi,134951,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134951A4041113.en
4041231,Austrothelphusa insularis,134952,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134952A4041231.en
4041375,Stoliczia panhai,134953,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134953A4041375.en
4041537,Pupamon pealianoides,134954,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134954A4041537.en
4041666,Fredius estevisi,134955,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134955A4041666.en
4041808,Salangathelphusa brevicarinata,134956,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134956A4041808.en
4041967,Spiralothelphusa hydrodroma,134957,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134957A4041967.en
4042123,Sinopotamon planum,134958,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134958A4042123.en
4042451,Sinopotamon chishuiense,134960,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134960A4042451.en
4042604,Thaipotamon varoonphornae,134961,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134961A4042604.en
4042761,Typhlopseudothelphusa juberthiei,134962,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134962A4042761.en
4042915,Trichopotamon xiangyunense,134963,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134963A4042915.en
4043014,Aparapotamon gracillipedum,134964,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134964A4043014.en
4043149,Demanietta suanphung,134965,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134965A4043149.en
4043302,Somanniathelphusa falx,134966,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134966A4043302.en
4043415,Donopotamon haii,134967,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134967A4043415.en
4043557,Beccumon namlang,134968,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134968A4043557.en
4043663,Strengeriana casallasi,134969,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134969A4043663.en
4043790,Holthuisana vanheurni,134970,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134970A4043790.en
4043937,Esanthelphusa phetchaburi,134971,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134971A4043937.en
4044199,Hainanpotamon auriculatum,134973,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134973A4044199.en
4044326,Geithusa pulchra,134974,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134974A4044326.en
4044475,Neostrengeria libradensis,134975,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134975A4044475.en
4044604,Goyazana castelnaui,134976,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134976A4044604.en
4044777,Neopseudothelphusa simoni,134977,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134977A4044777.en
4044908,Bakousa sarawakensis,134978,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134978A4044908.en
4045061,Sinopotamon chekiangense,134979,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134979A4045061.en
4045215,Indochinamon manipurense,134980,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134980A4045215.en
4045351,Parathelphusa ceophallus,134981,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134981A4045351.en
4045482,Neolarnaudia phymatodes,134982,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134982A4045482.en
4045617,Pseudothelphusa americana,134983,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134983A4045617.en
4045777,Potamiscus rongjingense,134984,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134984A4045777.en
4045913,Fredius adpressus,134985,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134985A4045913.en
4046036,Parathelphusa sabari,134986,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134986A4046036.en
4046172,Austrothelphusa wasselli,134987,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134987A4046172.en
4046553,Potamiscus montosus,134989,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134989A4046553.en
4046691,Pudaengon wanonniwat,134990,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134990A4046691.en
4046844,Sinopotamon fukienense,134991,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134991A4046844.en
4046985,Inlethelphusa acanthica,134992,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134992A4046985.en
4047125,Microthelphusa rodriguezi,134993,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134993A4047125.en
4047249,Sundathelphusa longipes,134994,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134994A4047249.en
4047370,Zilchia aspoekorum,134995,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134995A4047370.en
4047521,Himalayapotamon babaulti,134996,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134996A4047521.en
4047657,Pudaengon mukdahan,134997,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134997A4047657.en
4047810,Sartoriana trilobata,134998,https://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T134998A4047810.en
