assessmentId,internalTaxonId,scientificName,code,name,majorImportance,season,suitability
139403968,139357011,Acrogomphus walshi,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
139403968,139357011,Acrogomphus walshi,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139403973,139358666,Anisogomphus yanagisawai,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139403973,139358666,Anisogomphus yanagisawai,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
139403978,139358867,Borneogomphus teramotoi,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
139403978,139358867,Borneogomphus teramotoi,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139403978,139358867,Borneogomphus teramotoi,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
139403983,139361778,Burmagomphus insularis,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
139403983,139361778,Burmagomphus insularis,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139403988,139362018,Burmagomphus plagiatus,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
139403988,139362018,Burmagomphus plagiatus,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139403998,139365146,Heliogomphus blandulus,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
139403998,139365146,Heliogomphus blandulus,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139403998,139365146,Heliogomphus blandulus,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
139404003,139365159,Heliogomphus borneensis,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
139404003,139365159,Heliogomphus borneensis,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139404008,139365927,Heliogomphus gracilis,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
139404008,139365927,Heliogomphus gracilis,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139404013,139367914,Macrogomphus abnormis,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,,Suitable
139404018,139367999,Macrogomphus phalantus,1.8,Forest - Subtropical/Tropical Swamp,Yes,Resident,Suitable
139404018,139367999,Macrogomphus phalantus,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
139404018,139367999,Macrogomphus phalantus,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139404023,139368085,Macrogomphus quadratus,1.8,Forest - Subtropical/Tropical Swamp,Yes,Resident,Suitable
139404023,139368085,Macrogomphus quadratus,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
139404023,139368085,Macrogomphus quadratus,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139404028,139369530,Nepogomphus fruhstorferi,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
139404028,139369530,Nepogomphus fruhstorferi,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139404033,139370852,Onychogomphus marijanmatoki,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
139404033,139370852,Onychogomphus marijanmatoki,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139404038,139372160,Phaenandrogomphus safei,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
139404038,139372160,Phaenandrogomphus safei,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139404043,139372569,Stylogomphus malayanus,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
139404043,139372569,Stylogomphus malayanus,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
139404043,139372569,Stylogomphus malayanus,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139404048,139372867,Lestes praecellens,1.8,Forest - Subtropical/Tropical Swamp,,,Suitable
139404048,139372867,Lestes praecellens,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Suitable
139404048,139372867,Lestes praecellens,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),,,Suitable
139404048,139372867,Lestes praecellens,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",,,Suitable
139404053,139373330,Microtrigonia gomphoides,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
139404053,139373330,Microtrigonia gomphoides,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139404053,139373330,Microtrigonia gomphoides,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
139404058,139373458,Microtrigonia petaurinia,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139404058,139373458,Microtrigonia petaurinia,1.6,Forest - Subtropical/Tropical Moist Lowland,,Resident,Suitable
139404058,139373458,Microtrigonia petaurinia,1.9,Forest - Subtropical/Tropical Moist Montane,,,Unknown
139404063,139374211,Nannophlebia adonira,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
139404063,139374211,Nannophlebia adonira,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139404068,139374215,Nannophlebia aerostiba,18,Unknown,,,Suitable
139404073,139374218,Nannophlebia aglaia,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
139404073,139374218,Nannophlebia aglaia,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139404078,139374244,Nannophlebia alexia,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
139404078,139374244,Nannophlebia alexia,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139404083,139374293,Nannophlebia amnosia,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
139404083,139374293,Nannophlebia amnosia,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139404088,139374313,Nannophlebia anacharis,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
139404088,139374313,Nannophlebia anacharis,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139404093,139374322,Nannophlebia arethusa,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
139404093,139374322,Nannophlebia arethusa,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139404098,139374430,Nannophlebia leoboppi,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139404098,139374430,Nannophlebia leoboppi,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
139404103,139380514,Nannophlebia lorquini,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
139404103,139380514,Nannophlebia lorquini,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139404108,139380702,Neurothemis disparilis,18,Unknown,,,Suitable
139404113,139386351,Prodasineura dorsalis,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
139404113,139386351,Prodasineura dorsalis,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139404113,139386351,Prodasineura dorsalis,1.9,Forest - Subtropical/Tropical Moist Montane,No,Resident,Suitable
139404133,139387633,Prodasineura nigra,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
139404133,139387633,Prodasineura nigra,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139404133,139387633,Prodasineura nigra,14.3,Artificial/Terrestrial - Plantations,No,Resident,Suitable
139404138,139388250,Prodasineura tenebricosa,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
139404138,139388250,Prodasineura tenebricosa,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139404143,139389253,Prodasineura theebawi,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Suitable
139404143,139389253,Prodasineura theebawi,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,,Suitable
139404143,139389253,Prodasineura theebawi,14.3,Artificial/Terrestrial - Plantations,,,Suitable
139404148,139389288,Drepanosticta draco,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
139404148,139389288,Drepanosticta draco,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139404153,139389316,Macromidia fulva,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
139404153,139389316,Macromidia fulva,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139404153,139389316,Macromidia fulva,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
139429898,125506636,Nososticta atrocyana,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Suitable
139429898,125506636,Nososticta atrocyana,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,,Suitable
139429903,125506668,Nososticta aurantiaca,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
139429903,125506668,Nososticta aurantiaca,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139429908,125507831,Nososticta circumscripta,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Suitable
139429908,125507831,Nososticta circumscripta,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,,Suitable
139429913,125508373,Nososticta cyanura,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
139429913,125508373,Nososticta cyanura,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139429918,125508573,Nososticta dorsonigra,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
139429918,125508573,Nososticta dorsonigra,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139429923,125508654,Nososticta eburnea,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Suitable
139429923,125508654,Nososticta eburnea,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,,Suitable
139429928,125508704,Nososticta egregia,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Unknown
139429928,125508704,Nososticta egregia,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,,Unknown
139429933,125508751,Nososticta emphyla,1.5,Forest - Subtropical/Tropical Dry,,,Suitable
139429933,125508751,Nososticta emphyla,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,,Suitable
139429938,125513625,Nososticta erythroprocta,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Unknown
139429938,125513625,Nososticta erythroprocta,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,,Unknown
139429943,125513786,Nososticta exul,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Unknown
139429943,125513786,Nososticta exul,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,,Unknown
139429948,125514377,Nososticta flavipennis,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
139429948,125514377,Nososticta flavipennis,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139429953,125514405,Nososticta fonticola,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
139429953,125514405,Nososticta fonticola,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139429958,125514515,Nososticta halmahera,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
139429958,125514515,Nososticta halmahera,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139429958,125514515,Nososticta halmahera,15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",No,Resident,Suitable
139429963,125514564,Nososticta hiroakii,1.8,Forest - Subtropical/Tropical Swamp,Yes,Resident,Suitable
139429963,125514564,Nososticta hiroakii,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
139429963,125514564,Nososticta hiroakii,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139429968,125515947,Nososticta insignis,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
139429968,125515947,Nososticta insignis,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139429968,125515947,Nososticta insignis,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
139429968,125515947,Nososticta insignis,15.7,Artificial/Aquatic - Irrigated Land (includes irrigation channels),,,Suitable
139429973,139404191,Neurothemis manadensis,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Yes,Resident,Suitable
139429973,139404191,Neurothemis manadensis,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139429973,139404191,Neurothemis manadensis,15.2,Artificial/Aquatic - Ponds (below 8ha),Yes,Resident,Suitable
139429983,139406612,Onychothemis celebensis,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139429988,139408989,Onychothemis coccinea,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
139429988,139408989,Onychothemis coccinea,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139429988,139408989,Onychothemis coccinea,1.9,Forest - Subtropical/Tropical Moist Montane,No,Resident,Suitable
139429998,139409052,Phyllothemis raymondi,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
139429998,139409052,Phyllothemis raymondi,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139430003,139411995,Pornothemis starrei,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Yes,Resident,Suitable
139430003,139411995,Pornothemis starrei,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139430008,139412011,Protorthemis celebensis,18,Unknown,,,Suitable
139430018,139412117,Rhyothemis hurleyi,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),,,Suitable
139430018,139412117,Rhyothemis hurleyi,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),,,Suitable
139430023,139412180,Rhyothemis pygmaea,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),,,Suitable
139430023,139412180,Rhyothemis pygmaea,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),,,Suitable
139430023,139412180,Rhyothemis pygmaea,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",,,Suitable
139430028,139414663,Tetrathemis leptoptera,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Yes,Resident,Suitable
139430028,139414663,Tetrathemis leptoptera,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139430028,139414663,Tetrathemis leptoptera,1.8,Forest - Subtropical/Tropical Swamp,,,Suitable
139430028,139414663,Tetrathemis leptoptera,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",,,Suitable
139430028,139414663,Tetrathemis leptoptera,15.2,Artificial/Aquatic - Ponds (below 8ha),Yes,Resident,Suitable
139430033,139417245,Tramea phaeoneura,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Yes,Resident,Suitable
139430033,139417245,Tramea phaeoneura,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Yes,Resident,Suitable
139430033,139417245,Tramea phaeoneura,15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",Yes,Resident,Suitable
139430033,139417245,Tramea phaeoneura,15.2,Artificial/Aquatic - Ponds (below 8ha),Yes,Resident,Suitable
139430053,139419793,Macromia corycia,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
139430053,139419793,Macromia corycia,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139430053,139419793,Macromia corycia,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
139430058,139419869,Macromia mnemosyne,1.8,Forest - Subtropical/Tropical Swamp,Yes,Resident,Suitable
139430058,139419869,Macromia mnemosyne,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
139430058,139419869,Macromia mnemosyne,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139430063,139422404,Rhinagrion borneense,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
139430063,139422404,Rhinagrion borneense,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139430063,139422404,Rhinagrion borneense,1.9,Forest - Subtropical/Tropical Moist Montane,No,Resident,Suitable
139430063,139422404,Rhinagrion borneense,14.3,Artificial/Terrestrial - Plantations,,Resident,Marginal
139430068,139422452,Rhinagrion macrocephalum,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
139430068,139422452,Rhinagrion macrocephalum,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139430073,139424973,Lochmaeocnemis malacodora,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
139430073,139424973,Lochmaeocnemis malacodora,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
139430073,139424973,Lochmaeocnemis malacodora,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
139430078,139427386,Matticnemis doi,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
139430078,139427386,Matticnemis doi,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,Resident,Unknown
141048854,169107,Anisopleura vallei,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
141048854,169107,Anisopleura vallei,1.9,Forest - Subtropical/Tropical Moist Montane,,Resident,Suitable
141048854,169107,Anisopleura vallei,15.7,Artificial/Aquatic - Irrigated Land (includes irrigation channels),,Resident,Suitable
141048854,169107,Anisopleura vallei,1.6,Forest - Subtropical/Tropical Moist Lowland,,Resident,Suitable
141605617,12949,Megalagrion adytum,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",,,Suitable
141743894,153919240,Megalagrion koelense,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Marginal
141743894,153919240,Megalagrion koelense,1.9,Forest - Subtropical/Tropical Moist Montane,,,Suitable
141745781,12954,Megalagrion leptodemas,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,,Suitable
141749600,141749582,Megalagrion blackburni,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
141749600,141749582,Megalagrion blackburni,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
141749706,141749672,Megalagrion calliphya,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
141749706,141749672,Megalagrion calliphya,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Yes,Resident,Suitable
141749870,141749859,Megalagrion eudytum,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,Resident,Suitable
141749870,141749859,Megalagrion eudytum,1.9,Forest - Subtropical/Tropical Moist Montane,,Resident,Suitable
141752618,59740,Megalagrion molokaiense,1.9,Forest - Subtropical/Tropical Moist Montane,,,Suitable
141752695,59741,Megalagrion nesiotes,1.9,Forest - Subtropical/Tropical Moist Montane,,,Suitable
141752765,159125,Megalagrion paludicola,1.9,Forest - Subtropical/Tropical Moist Montane,,,Marginal
141752765,159125,Megalagrion paludicola,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",,,Suitable
141752870,141749901,Megalagrion hawaiiense,1.9,Forest - Subtropical/Tropical Moist Montane,,,Suitable
141752870,141749901,Megalagrion hawaiiense,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Yes,Resident,Suitable
141752875,141749935,Megalagrion heterogamias,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
141752875,141749935,Megalagrion heterogamias,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
141752875,141749935,Megalagrion heterogamias,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
141752880,141750027,Megalagrion kauaiense,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
141752880,141750027,Megalagrion kauaiense,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
141752885,141750083,Megalagrion mauka,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
141752885,141750083,Megalagrion mauka,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Yes,Resident,Suitable
141752885,141750083,Megalagrion mauka,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
141752895,141750266,Megalagrion oresitrophum,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Yes,Resident,Suitable
141752895,141750266,Megalagrion oresitrophum,1.8,Forest - Subtropical/Tropical Swamp,,Resident,Suitable
141752895,141750266,Megalagrion oresitrophum,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,,Resident,Suitable
141752900,141750290,Megalagrion orobates,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,Resident,Suitable
141752905,141750358,Megalagrion vagabundum,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
141752905,141750358,Megalagrion vagabundum,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
141752905,141750358,Megalagrion vagabundum,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
141752910,141750375,Megalagrion williamsoni,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
141826227,163677,Neurobasis longipes,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
141826227,163677,Neurobasis longipes,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
141826227,163677,Neurobasis longipes,1.9,Forest - Subtropical/Tropical Moist Montane,No,Resident,Suitable
141830280,163602,Vestalis atropha,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
141830280,163602,Vestalis atropha,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
141830280,163602,Vestalis atropha,1.9,Forest - Subtropical/Tropical Moist Montane,No,Resident,Suitable
141941666,138182402,Calopteryx samarcandica,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,,Suitable
141941756,138183118,Davidius lunatus,1.4,Forest - Temperate,,,Suitable
141941756,138183118,Davidius lunatus,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,,Suitable
141941756,138183118,Davidius lunatus,1.1,Forest - Boreal,,,Suitable
141941817,138183488,Stylurus occultus,1.4,Forest - Temperate,,,Suitable
141941817,138183488,Stylurus occultus,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,,Suitable
141941817,138183488,Stylurus occultus,1.1,Forest - Boreal,,,Suitable
141941825,138183235,Ophiogomphus obscurus,1.4,Forest - Temperate,,,Suitable
141941825,138183235,Ophiogomphus obscurus,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,,Suitable
141941825,138183235,Ophiogomphus obscurus,1.1,Forest - Boreal,,,Suitable
142297957,167225141,Megalagrion nigrohamatum,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Yes,Resident,Suitable
142297957,167225141,Megalagrion nigrohamatum,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
142390876,138182843,Sympecma gobica,8.2,Desert - Temperate,,,Suitable
142390876,138182843,Sympecma gobica,6,"Rocky areas (eg. inland cliffs, mountain peaks)",,,Suitable
142390876,138182843,Sympecma gobica,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),,,Suitable
142390876,138182843,Sympecma gobica,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),,,Suitable
142390881,138183313,Ophiogomphus spinicornis,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,,Suitable
142390881,138183313,Ophiogomphus spinicornis,4.4,Grassland - Temperate,,,Suitable
142390881,138183313,Ophiogomphus spinicornis,1.1,Forest - Boreal,,,Suitable
142390886,138183447,Shaogomphus schmidti,1.4,Forest - Temperate,,,Suitable
142390886,138183447,Shaogomphus schmidti,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),,,Suitable
142390886,138183447,Shaogomphus schmidti,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,,Suitable
142390891,138183503,Trigomphus nigripes,1.4,Forest - Temperate,,,Suitable
142390891,138183503,Trigomphus nigripes,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),,,Suitable
142390891,138183503,Trigomphus nigripes,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),,,Suitable
142390891,138183503,Trigomphus nigripes,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,,Suitable
142390891,138183503,Trigomphus nigripes,1.1,Forest - Boreal,,,Suitable
142390896,138183511,Sympetrum tibiale,8.2,Desert - Temperate,,,Suitable
142390896,138183511,Sympetrum tibiale,5.17,"Wetlands (inland) - Seasonal/Intermittent Saline, Brackish or Alkaline Marshes/Pools",,,Suitable
142390896,138183511,Sympetrum tibiale,5.16,"Wetlands (inland) - Permanent Saline, Brackish or Alkaline Marshes/Pools",,,Suitable
142390896,138183511,Sympetrum tibiale,5.15,"Wetlands (inland) - Seasonal/Intermittent Saline, Brackish or Alkaline Lakes and Flats",,,Suitable
