internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
175973,Platanthera micrantha,Platanthera micrantha (Hochst.) Schltr. subsp. longibracteata (Hochst.) Soó,Platanthera,micrantha,(Hochst.) Schltr.,subspecies (plantae),(Hochst.) Soó
175984,Gymnadenia archiducis-joannis,Nigritella archiducis-joannis Teppner & E.Klein,Nigritella,archiducis-joannis,Teppner & E.Klein,,
175984,Gymnadenia archiducis-joannis,Nigritella rubra (Wettst.) K.Richt. ssp. archiducis-joannis (Teppner & E.Klein) H.Baumann & R.Lorenz,Nigritella,rubra,(Wettst.) K.Richt.,subspecies,(Teppner & E.Klein) H.Baumann & R.Lorenz
176013,Dactylorhiza foliosa,Orchis foliosa Solander ,Orchis,foliosa,Solander ,,
176013,Dactylorhiza foliosa,Orchis maderensis Summerhayes ,Orchis,maderensis,Summerhayes ,,
176013,Dactylorhiza foliosa,Orchis orientalis (Rchb.f.) Klinge ssp. foliosa (Rchb.f.) Klinge ,Orchis,orientalis,(Rchb.f.) Klinge,subspecies,(Rchb.f.) Klinge 
176013,Dactylorhiza foliosa,Dactylorhiza maderensis  (Summerhayes) Summerhayes,Dactylorhiza,maderensis, (Summerhayes) Summerhayes,,
176019,Gymnadenia stiriaca,Nigritella   stiriaca ((Rech.) Teppner & E. Klein,Nigritella  ,stiriaca,((Rech.) Teppner & E. Klein,,
176019,Gymnadenia stiriaca,Nigritella    rubra ssp. stiriaca (Rech.) H. Baumann & R. Lorenz,Nigritella   ,rubra,,subspecies,(Rech.) H. Baumann & R. Lorenz
176019,Gymnadenia stiriaca,Gymnadenia    rubra ssp. stiriaca Rech.,Gymnadenia   ,rubra,,subspecies,Rech.
176028,Habenaria tridactylites,Orchis  tridactylites  (Lindl.) Webb & Berthel.,Orchis ,tridactylites ,(Lindl.) Webb & Berthel.,,
176043,Himantoglossum metlesicsianum,Barlia metlesicsiana Teschner,Barlia,metlesicsiana,Teschner,,
17612,Plentuisa vendia,"Plentusia vendia Puente & Prieto, 1992 [orth. error]",Plentusia,vendia,"Puente & Prieto, 1992 [orth. error]",,
176406,Asparagus plocamoides,Asparagus scoparius ssp. plocamoides (Webb) Bolle,Asparagus,scoparius,,subspecies,(Webb) Bolle
176529,Barbarea bosniaca,Barbarea sicula C. Presl. ssp. bosniaca (Murb.) K. Maly,Barbarea,sicula,C. Presl.,subspecies,(Murb.) K. Maly
176529,Barbarea bosniaca,Barbarea vulgaris R. Br. ssp. bosniaca (Murb.) G. Beck,Barbarea,vulgaris,R. Br.,subspecies,(Murb.) G. Beck
176530,Barbarea macrophylla,Barbarea vulgaris ssp. macrophylla Halácsy,Barbarea,vulgaris,,subspecies,Halácsy
176533,Asparagus arborescens,Asparagus equisetifolius Webb,Asparagus,equisetifolius,Webb,,
176533,Asparagus arborescens,Asparagus retrofractus Webb & Berthel.,Asparagus,retrofractus,Webb & Berthel.,,
176581,Medicago bondevii,Medicago aculeata Willd.,Medicago,aculeata,Willd.,,
176590,Diplotaxis ilorcitana,Pendulina ilorcitana Sennen,Pendulina,ilorcitana,Sennen,,
177862,Leopoldia gussonei,Muscari gussonei (Parl.) Tod.,Muscari,gussonei,(Parl.) Tod.,,
177865,Dianthus morisianus,Dianthus morisianum Vals. [orth. error],Dianthus,morisianum,Vals. [orth. error],,
177867,Callianthemum kernerianum,Callianthemum kerneranum Freyn ex A.Kern. [orth. error],Callianthemum,kerneranum,Freyn ex A.Kern. [orth. error],,
180561,Crambe santosii,Crambe gigantea (Ceballos & Ortuño) Bramwell,Crambe,gigantea,(Ceballos & Ortuño) Bramwell,,
18180,Proasellus pavani ssp. orientalis,"Proasellus parvani (Skey, 1965) [orth. Error]",Proasellus,parvani,"(Skey, 1965) [orth. Error]",,
18443,Corrosella anteisensis,"Pseudamnicola anteisensis (Bérenguier, 1882)",Pseudamnicola,anteisensis,"(Bérenguier, 1882)",,
18444,Bythiospeum klemmi,"Pseudamnicola klemmi Boeters, 1969",Pseudamnicola,klemmi,"Boeters, 1969",,
1846,Apricaphanius iberus,"Cyprinodon iberus Valenciennes, 1846",Cyprinodon,iberus,"Valenciennes, 1846",,
1846,Apricaphanius iberus,"Aphanius iberus (Valenciennes, 1846)",Aphanius,iberus,"(Valenciennes, 1846)",,
18491,Fabaeformiscandona aemonae,"Pseudocandona aemonae (Klie, 1935)",Pseudocandona,aemonae,"(Klie, 1935)",,
184949,Iberus alonensis,"Helix alonensis A. Férussac, 1821",Helix,alonensis,"A. Férussac, 1821",,
184949,Iberus alonensis,"Helix alcarazana Rossmässler, 1854",Helix,alcarazana,"Rossmässler, 1854",,
184949,Iberus alonensis,"Helix alonensis var. lorcana Rossmässler, 1854",Helix,alonensis,,variety,"Rossmässler, 1854"
18579,Pelasgus stymphalicus,"Pseudophoxinus stymphalicus (Valenciennes, 1844)",Pseudophoxinus,stymphalicus,"(Valenciennes, 1844)",,
187354,Eubrephulus peloponnesicus,"Mastus peloponnesica (E. Gittenberger, 1984)",Mastus,peloponnesica,"(E. Gittenberger, 1984)",,
187354,Eubrephulus peloponnesicus,"Chondrula peloponnesica E. Gittenberger, 1984",Chondrula,peloponnesica,"E. Gittenberger, 1984",,
187367,Codringtonia eucineta,"Codringtonia acarnanica (Kobelt, 1902)",Codringtonia,acarnanica,"(Kobelt, 1902)",,
187817,Gasullia cobosi,"Oestophora cobosi Ortiz de Zárate López, 1962",Oestophora,cobosi,"Ortiz de Zárate López, 1962",,
187817,Gasullia cobosi,"Hatumia cobosi (Ortiz de Zárate López, 1962)",Hatumia,cobosi,"(Ortiz de Zárate López, 1962)",,
189179,Lymnaea vulnerata,"Stagnicola fuscus Pfeiffer, 1821",Stagnicola,fuscus,"Pfeiffer, 1821",,
189179,Lymnaea vulnerata,"Limnaeus vulneratus Küster, 1862",Limnaeus,vulneratus,"Küster, 1862",,
189179,Lymnaea vulnerata,"Stagnicola fuscus Pfeiffer, 1821",Stagnicola,fuscus,"Pfeiffer, 1821",,
189179,Lymnaea vulnerata,"Limnaeus vulneratus Küster, 1862",Limnaeus,vulneratus,"Küster, 1862",,
189706,Bythinella bicarinata,"Bythinella lalindei Bernasconi, 2000",Bythinella,lalindei,"Bernasconi, 2000",,
189706,Bythinella bicarinata,"Bythinella moulinsii (Dupuy, 1849)",Bythinella,moulinsii,"(Dupuy, 1849)",,
189706,Bythinella bicarinata,"Bythinella pujolensis Bernasconi, 2000",Bythinella,pujolensis,"Bernasconi, 2000",,
189706,Bythinella bicarinata,"Paludina bicarinata Des Moulins, 1827",Paludina,bicarinata,"Des Moulins, 1827",,
189706,Bythinella bicarinata,"Bythinella dunkeri (Frauenfeld, 1857)",Bythinella,dunkeri,"(Frauenfeld, 1857)",,
189707,Bythinella viridis,"Bythinella lancelevei Locard, 1884",Bythinella,lancelevei,"Locard, 1884",,
189721,Xerocrassa siphnica,"Helix siphnica Kobelt, 1883",Helix,siphnica,"Kobelt, 1883",,
193560,Euphorbia bourgeana,Euphorbia lambii Svent.,Euphorbia,lambii,Svent.,,
193870,Cochlostoma acutum,"Pomatias  acutus  Caziot, 1908",Pomatias ,acutus ,"Caziot, 1908",,
193871,Cochlostoma fuchsi,"Cochlostoma (Titanopoma)  fuchsi  Fehér, 2004",Cochlostoma (Titanopoma) ,fuchsi ,"Fehér, 2004",,
19430,Renea moutonii ssp. singularis,"Renea singularis Pollonera, 1905",Renea,singularis,"Pollonera, 1905",,
19431,Renea moutonii ssp. moutonii,"Renea moutoni Dupuy, 1849 [orth. error]",Renea,moutoni,"Dupuy, 1849 [orth. error]",,
19431,Renea moutonii ssp. moutonii,"Renea moutonii Dupuy, 1849",Renea,moutonii,"Dupuy, 1849",,
194327,Cochlostoma pinteri,"Cochlostoma (Titanopoma)  pinteri  Fehér, 2004",Cochlostoma (Titanopoma) ,pinteri ,"Fehér, 2004",,
194485,Belgrandia silviae,"Belgrandia gibba Draparnaud, 1805",Belgrandia,gibba,"Draparnaud, 1805",,
194492,Belgrandia alcoaensis,"Belgrandia  heussi ssp. alcoaensis Boettger, 1963",Belgrandia ,heussi,,subspecies,"Boettger, 1963"
194695,Oestophora ebria,"Suboestophora ebria Corbella, 2004",Suboestophora,ebria,"Corbella, 2004",,
195063,Squalius albus,"Leuciscus albus Bonaparte, 1838",Leuciscus,albus,"Bonaparte, 1838",,
195369,Centaurea fraylensis,Centaurea vicentina Mariz,Centaurea,vicentina,Mariz,,
195417,Milesiana schuelei,"Islamia schuelei (Boeters, 1981)",Islamia,schuelei,"(Boeters, 1981)",,
195417,Milesiana schuelei,"Milesiana schulei (Arconada & Ramos, 2006)",Milesiana,schulei,"(Arconada & Ramos, 2006)",,
195482,Canariothamnus hermosae,Senecio hermosae Pit.,Senecio,hermosae,Pit.,,
195482,Canariothamnus hermosae,Bethencourtia hermosae (Pit.) G. Kunkel,Bethencourtia,hermosae,(Pit.) G. Kunkel,,
195483,Iberis runemarkii,Iberis arbuscula Runemark,Iberis,arbuscula,Runemark,,
195484,Micromeria glomerata,Satureja anagae R.H.Willemse,Satureja,anagae,R.H.Willemse,,
19794,Sabanejewia larvata,Cobitis larvata De Filippi 1859,Cobitis,larvata,De Filippi 1859,,
19794,Sabanejewia larvata,Cobitis taenia var. conspersa Cantoni 1882,Cobitis,taenia var. conspersa,Cantoni 1882,,
20444,Spelaeodiscus triarius ssp. tatricus,Spelaeodiscus tatricus,Spelaeodiscus,tatricus,,,
20648,Spirorbula obtecta,"Helix obtecta R.T. Lowe, 1831",Helix,obtecta,"R.T. Lowe, 1831",,
20649,Spirorbula squalida,"Helix squalida  R.T. Lowe, 1852",Helix,squalida ,"R.T. Lowe, 1852",,
20650,Spirorbula latens,"Helix latens R.T. Lowe, 1852",Helix,latens,"R.T. Lowe, 1852",,
2092,Heraultiella exilis,"Arganiella exilis Paladilhe, 1867",Arganiella,exilis,"Paladilhe, 1867",,
21123,Suboestophora altamirai,"Oestophora altamirai Ortiz de Zárate López, 1962",Oestophora,altamirai,"Ortiz de Zárate López, 1962",,
21124,Suboestophora hispanica,"Helicodonta hispanica Gude, 1910",Helicodonta,hispanica,"Gude, 1910",,
21125,Suboestophora jeresae,"Oestophora jeresae Ortiz de Zárate López, 1962",Oestophora,jeresae,"Ortiz de Zárate López, 1962",,
21276,Tacheocampylaea raspailii,"Tacheocampylaea raspailii (Payraudeau, 1826)",Tacheocampylaea,raspailii,"(Payraudeau, 1826)",,
22107,Trochulus biconicus,"Trichia biconica Eder, 1917",Trichia,biconica,"Eder, 1917",,
22107,Trochulus biconicus,"Trochulus biconica (Eder, 1917)",Trochulus,biconica,"(Eder, 1917)",,
22108,Trochulus caelatus,"Trochulus caelata (S. Studer, 1820)",Trochulus,caelata,"(S. Studer, 1820)",,
22108,Trochulus caelatus,"Trichia caelata S. Studer, 1820",Trichia,caelata,"S. Studer, 1820",,
22109,Trochulus graminicola,"Trichia gramnicola Falkner, 1973",Trichia,gramnicola,"Falkner, 1973",,
22110,Noricella oreinos,"Trichia oreinos (Wagner, 1914)",Trichia,oreinos,"(Wagner, 1914)",,
22110,Noricella oreinos,"Trichia hispida (A. J. Wagner, 1915) ssp. oreinos (A. J. Wagner, 1915)",Trichia,hispida,"(A. J. Wagner, 1915)",subspecies,"(A. J. Wagner, 1915)"
22110,Noricella oreinos,"Trochulus oreinos (Wagner, 1914)",Trochulus,oreinos,"(Wagner, 1914)",,
22246,Xerocrassa gharlapsi,Trochoidea gharlapsi,Trochoidea,gharlapsi,,,
22250,Xerocrassa jimenensis,"Trochoidea jimenensis Puente & Arrebola, 1996",Trochoidea,jimenensis,"Puente & Arrebola, 1996",,
22251,Xerocrassa montserratensis ssp. betulonensis,Trochoidea betulonensis,Trochoidea,betulonensis,,,
22251,Xerocrassa montserratensis ssp. betulonensis,Xerocrassa betulonensis,Xerocrassa,betulonensis,,,
22253,Xerocrassa molinae,"Trochoidea molinae (Hidalgo, 1883)",Trochoidea,molinae,"(Hidalgo, 1883)",,
22254,Xerocrassa montserratensis,"Helix montserratensis Hidalgo, 1870 ssp. delicatula Bofill, 1898",Helix,montserratensis,"Hidalgo, 1870",subspecies,"Bofill, 1898"
22254,Xerocrassa montserratensis,"Trochoidea montserratensis (Hidalgo, 1870) ssp. betulonensis Bofill, 1879",Trochoidea,montserratensis,"(Hidalgo, 1870)",subspecies,"Bofill, 1879"
22255,Xerocrassa zaharensis,"Trochoidea zaharensis (Puente & Arrebola, 1996)",Trochoidea,zaharensis,"(Puente & Arrebola, 1996)",,
22385,Truncatellina atomus,"Pupa atomus Shuttleworth, 1852",Pupa,atomus,"Shuttleworth, 1852",,
22829,Valencia hispanica,Hydrargyra hispanica Valenciennes 1846,Hydrargyra,hispanica,Valenciennes 1846,,
2346,Atenia quadrasi,"Atenia quadrani Hidalgo, 1885 [orth. error]",Atenia,quadrani,"Hidalgo, 1885 [orth. error]",,
2436,Avenionia brevis,"Cyclostoma breve Draparnaud, 1805",Cyclostoma,breve,"Draparnaud, 1805",,
2436,Avenionia brevis,"Bythinia brevis (Draparnaud, 1805)",Bythinia,brevis,"(Draparnaud, 1805)",,
2577,Luciobarbus guiraonis,"Barbus guiraonis Steindachner, 1866",Barbus,guiraonis,"Steindachner, 1866",,
2588,Barbus peloponnesius,"Pseudobarbus leonhardi Bielz, 1853",Pseudobarbus,leonhardi,"Bielz, 1853",,
2591,Barbus tyberinus,"Barbus fluviatilis ssp. tyberinus Bonaparte, 1839",Barbus,fluviatilis,,subspecies,"Bonaparte, 1839"
2591,Barbus tyberinus,"Barbus fucini Costa, 1853",Barbus,fucini,"Costa, 1853",,
2591,Barbus tyberinus,"Barbus eques Valenciennes, 1842",Barbus,eques,"Valenciennes, 1842",,
2591,Barbus tyberinus,"Barbus eques Bonaparte, 1839",Barbus,eques,"Bonaparte, 1839",,
2591,Barbus tyberinus,"Barbus canalii Valenciennes, 1842",Barbus,canalii,"Valenciennes, 1842",,
2724,Alzoniella pyrenaica,Belgrandiella pyrenaica,Belgrandiella,pyrenaica,,,
2725,Belgrandiella austriana,"Frauenfeldia lacheineri Kuster, 1853",Frauenfeldia,lacheineri,"Kuster, 1853",,
2725,Belgrandiella austriana,"Graziana austriana Radoman, 1975",Graziana,austriana,"Radoman, 1975",,
2726,Belgrandiella fuchsi,"Microna saxatilis fuschi Boeters, 1970",Microna,saxatilis fuschi,"Boeters, 1970",,
2728,Belgrandiella parreyssii,"Belgrandiella parreyssi (L. Pfeiffer, 1841) [orth. error]",Belgrandiella,parreyssi,"(L. Pfeiffer, 1841) [orth. error]",,
2728,Belgrandiella parreyssii,"Paludinella parreyssii L.Pfeiffer, 1841",Paludinella,parreyssii,"L.Pfeiffer, 1841",,
2728,Belgrandiella parreyssii,"Bythinella parreissii L. Pfeiffer, 1841",Bythinella,parreissii,"L. Pfeiffer, 1841",,
2732,Belgrandiella ganslmayri,"Frauenfeldia lacheineri Kuster, 1853",Frauenfeldia,lacheineri,"Kuster, 1853",,
2732,Belgrandiella ganslmayri,"Bythinella lacheineri Kuster, 1853",Bythinella,lacheineri,"Kuster, 1853",,
2732,Belgrandiella ganslmayri,"Microna saxatilis Reynies, 1844",Microna,saxatilis,"Reynies, 1844",,
2734,Belgrandiella mimula,"Microna parreyssii L.Pfeiffer, 1841",Microna,parreyssii,"L.Pfeiffer, 1841",,
2734,Belgrandiella mimula,"Belgrandiella fuschi Boeters, 1970",Belgrandiella,fuschi,"Boeters, 1970",,
2734,Belgrandiella mimula,"Belgrandiella parreyssii L. Pfeiffer, 1841",Belgrandiella,parreyssii,"L. Pfeiffer, 1841",,
2737,Belgrandiella wawrai,"Belgrandiella fuschi Boeters, 1970",Belgrandiella,fuschi,"Boeters, 1970",,
29617,Rhabdotakra canestrinii,"Cochlostoma insubricum (Pini, 1877)",Cochlostoma,insubricum,"(Pini, 1877)",,
29617,Rhabdotakra canestrinii,"Pomatias insubricum Pini, 1877",Pomatias,insubricum,"Pini, 1877",,
29617,Rhabdotakra canestrinii,"Pomatias canestrinii Adami, 1876",Pomatias,canestrinii,"Adami, 1876",,
29617,Rhabdotakra canestrinii,"Cochlostoma canestrinii (Adami, 1876)",Cochlostoma,canestrinii,"(Adami, 1876)",,
29617,Rhabdotakra canestrinii,"Cochlostoma canestrinianum (Adami, 1886)",Cochlostoma,canestrinianum,"(Adami, 1886)",,
30314,Prunus ramburii,Prunus amygdalina  Webb,Prunus,amygdalina, Webb,,
3399,Bythiospeum diaphanum,"Paludina diaphana Michaud, 1831",Paludina,diaphana,"Michaud, 1831",,
3393,Bythinella cylindrica,"Paludinella cylindrica Frauenfeld, 1857",Paludinella,cylindrica,"Frauenfeld, 1857",,
3400,Bythiospeum garnieri,"Bythiospeum fagoti Sayn, 1889",Bythiospeum,fagoti,"Sayn, 1889",,
3400,Bythiospeum garnieri,"Bythiospeum subcylindrica Sayn, 1889",Bythiospeum,subcylindrica,"Sayn, 1889",,
3406,Bythiospeum noricum,"Paladilhiopsis norica Fuchs, 1929",Paladilhiopsis,norica,"Fuchs, 1929",,
3406,Bythiospeum noricum,"Paladilhia norica Fuchs, 1929",Paladilhia,norica,"Fuchs, 1929",,
3401,Bythiospeum acicula,"Bythiospeum rougemonti Clessin, 1882",Bythiospeum,rougemonti,"Clessin, 1882",,
3401,Bythiospeum acicula,"Bythiospeum algoviensis Uhl, 1934",Bythiospeum,algoviensis,"Uhl, 1934",,
3401,Bythiospeum acicula,"Paludina acicula Held, 1838",Paludina,acicula,"Held, 1838",,
3408,Bythiospeum reisalpense,"Paladilhiopsis reisalpensis P.L. Reischutz, 1983",Paladilhiopsis,reisalpensis,"P.L. Reischutz, 1983",,
3409,Bythiospeum sandbergeri,"Vitrella sandbergeri Flach, 1886",Vitrella,sandbergeri,"Flach, 1886",,
3403,Bythiospeum cisterciensorum,"Paladilhiopsis cisterciensorum P.L. Reischutz, 1983",Paladilhiopsis,cisterciensorum,"P.L. Reischutz, 1983",,
3404,Bythiospeum elseri,"Paladilhia elseri Fuchs, 1929",Paladilhia,elseri,"Fuchs, 1929",,
3405,Bythiospeum geyeri,"Lartetia geyeri Fuchs, 1925",Lartetia,geyeri,"Fuchs, 1925",,
3405,Bythiospeum geyeri,"Paladilhia geyeri Fuchs, 1925",Paladilhia,geyeri,"Fuchs, 1925",,
3407,Bythiospeum quenstedti,"Hydrobia quenstedti Wiedersheim, 1873",Hydrobia,quenstedti,"Wiedersheim, 1873",,
3410,Bythiospeum pfeifferi,"Vitrella pfeifferi Clessin, 1890",Vitrella,pfeifferi,"Clessin, 1890",,
3410,Bythiospeum pfeifferi,"Paladilhia pfeifferi (Clessin, 1890)",Paladilhia,pfeifferi,"(Clessin, 1890)",,
3411,Bythiospeum tschapecki,"Vitrella tschapecki Clessin, 1878",Vitrella,tschapecki,"Clessin, 1878",,
3411,Bythiospeum tschapecki,Paladilhia tschapecki Clessin,Paladilhia,tschapecki,Clessin,,
3739,Xeroplexa setubalensis,"Candidula setubalensis (L. Pfeiffer, 1850)",Candidula,setubalensis,"(L. Pfeiffer, 1850)",,
3739,Xeroplexa setubalensis,"Helix setubalensis L. Pfeiffer, 1850",Helix,setubalensis,"L. Pfeiffer, 1850",,
37671,Erica scoparia subsp. platycodon,Erica scoparia L. var. platycodon Webb & Berthel.,Erica,scoparia,L.,variety,Webb & Berthel.
39167,Echinodium renauldii,Sciaromium renauldii Cardot,Sciaromium,renauldii,Cardot,,
39239,Cololejeunea azorica,Aphanolejeunea azorica (V.Allorge & Jovet-Ast) Bernecker & Pócs,Aphanolejeunea,azorica,(V.Allorge & Jovet-Ast) Bernecker & Pócs,,
39274,Telestes croaticus,"Paraphoxinus croaticus (Steindachner, 1866)",Paraphoxinus,croaticus,"(Steindachner, 1866)",,
39274,Telestes croaticus,"Phoxinellus croaticus (Steindachner, 1866)",Phoxinellus,croaticus,"(Steindachner, 1866)",,
39484,Pieris cheiranthi,"Papilio cheiranthi Hübner, 1808",Papilio,cheiranthi,"Hübner, 1808",,
3990,Caseolus calculus,"Helix calculus R.T. Lowe, 1855",Helix,calculus,"R.T. Lowe, 1855",,
3996,Caseolus hartungi,"Helix hartungi Albers, 1852",Helix,hartungi,"Albers, 1852",,
3998,Caseolus subcalliferus,"Caseolus sphaerula Lowe, 1852",Caseolus,sphaerula,"Lowe, 1852",,
3993,Caseolus abjectus,"Helix abjecta R.T. Lowe, 1831",Helix,abjecta,"R.T. Lowe, 1831",,
3994,Caseolus commixtus,"Helix commixta R.T. Lowe, 1855",Helix,commixta,"R.T. Lowe, 1855",,
3995,Caseolus consors,"Helix consors R.T. Lowe, 1831",Helix,consors,"R.T. Lowe, 1831",,
3997,Caseolus leptostictus,"Helix leptosticta R.T. Lowe, 1831",Helix,leptosticta,"R.T. Lowe, 1831",,
40077,Melanopsis etrusca,"Melanopsis lorcana var. etrusca Westerlund, 1886",Melanopsis,lorcana,,variety,"Westerlund, 1886"
40095,Ichnusomunda sacchii,"Ichnosomunda sacchii Giusti & Manganelli, 1998 [orth. error]",Ichnosomunda,sacchii,"Giusti & Manganelli, 1998 [orth. error]",,
40098,Falkneria camerani,"Falkneri camerani Giusti & Manganelli, 1990 [orth. error]",Falkneri,camerani,"Giusti & Manganelli, 1990 [orth. error]",,
40098,Falkneria camerani,"Helix camerani Lessona, 1880",Helix,camerani,"Lessona, 1880",,
40098,Falkneria camerani,"Drepanostoma camerani (Lessona, 1880)",Drepanostoma,camerani,"(Lessona, 1880)",,
40099,Cornu mazzullii,"Cornu mazzullii (De Cristofori &amp; Jan, 1832)",Cornu,mazzullii,"(De Cristofori &amp; Jan, 1832)",,
40099,Cornu mazzullii,Cantareus mazzullii De Cristofori & Jan 1832,Cantareus,mazzullii,De Cristofori & Jan 1832,,
40099,Cornu mazzullii,"Helix cephalaeditana Giannuzzi-Savelli, Sparacio & Oliva, 1986",Helix,cephalaeditana,"Giannuzzi-Savelli, Sparacio & Oliva, 1986",,
40099,Cornu mazzullii,"Erctella mazzullii (De Cristofori &amp; Jan, 1832)",Erctella,mazzullii,"(De Cristofori &amp; Jan, 1832)",,
40043,Disculella spirulina,"Ochthephila spirulina (T. Cockerell, 1921)",Ochthephila,spirulina,"(T. Cockerell, 1921)",,
40705,Rutilus meidingeri,"Rutilus meideingerii (Heckle, 1851)",Rutilus,meideingerii,"(Heckle, 1851)",,
40712,Silurus aristotelis,"Siluris aristotelis (Agassiz, 1857) [orth. error]",Siluris,aristotelis,"(Agassiz, 1857) [orth. error]",,
40718,Pyrenaearia cotiellae,"Pyrenaeania cotiellae Fagot, 1906 [orth. error]",Pyrenaeania,cotiellae,"Fagot, 1906 [orth. error]",,
40730,Epimyrma adlerzi,"Epimymra adlerzi Douwes, Jessen & Buschinger, 1988 [orth. error]",Epimymra,adlerzi,"Douwes, Jessen & Buschinger, 1988 [orth. error]",,
40734,Rossomyrmex minuchae,"Rossomrymex minuchae Tinaut, 1981 [orth. error]",Rossomrymex,minuchae,"Tinaut, 1981 [orth. error]",,
40735,Strongylognathus caeciliae,"Strongylognathus caecilia Forel, 1897 [orth. error]",Strongylognathus,caecilia,"Forel, 1897 [orth. error]",,
4090,Cecilioides nyctelia,"Caecilianella nyctelia Bourguignat, 1856",Caecilianella,nyctelia,"Bourguignat, 1856",,
5036,Sabanejewia romanica,"Cobitis romanica Bǎcescu, 1943",Cobitis,romanica,"Bǎcescu, 1943",,
5056,Codringtonia codringtonii,"Codringtonia codringtonia (Gray, 1834) [orth error]",Codringtonia,codringtonia,"(Gray, 1834) [orth error]",,
5484,Craspedopoma lyonnetianum,"Craspedoma lyonnetianum R.T. Lowe, 1852 [orth. error]",Craspedoma,lyonnetianum,"R.T. Lowe, 1852 [orth. error]",,
5484,Craspedopoma lyonnetianum,"Cyclostoma lyonnetianum R.T. Lowe, 1852",Cyclostoma,lyonnetianum,"R.T. Lowe, 1852",,
5485,Craspedopoma trochoideum,"Craspedoma trochoideum Lowe, 1860 [orth. error]",Craspedoma,trochoideum,"Lowe, 1860 [orth. error]",,
60375,Squalius palaciosi,"Iberocypris palaciosi Doadrio, 1980",Iberocypris,palaciosi,"Doadrio, 1980",,
60384,Telestes pleurobipunctatus,"Leuciscus pleurobipunctatus (Stephanidis, 1939)",Leuciscus,pleurobipunctatus,"(Stephanidis, 1939)",,
60384,Telestes pleurobipunctatus,"Phoxinellus pleurobipunctatus (Stephanidis, 1939)",Phoxinellus,pleurobipunctatus,"(Stephanidis, 1939)",,
60343,Iberochondrostoma oretanum,"Chondrostoma oretanum Doadrio & Carmona, 2003",Chondrostoma,oretanum,"Doadrio & Carmona, 2003",,
60446,Delminichthys krbavensis,"Phoxinellus krbavensis Zupancic & Bogutskaya,  2002",Phoxinellus,krbavensis,"Zupancic & Bogutskaya,  2002",,
6069,Monoplex parthenopaeum,"Cymatium parthenopaeum (Von Salis, 1793)",Cymatium,parthenopaeum,"(Von Salis, 1793)",,
6069,Monoplex parthenopaeum,"Murex parthenopeus Salis Marschlins, 1793",Murex,parthenopeus,"Salis Marschlins, 1793",,
60635,Telestes beoticus,"Pseudophoxinus beoticus (Stephanidis, 1939)",Pseudophoxinus,beoticus,"(Stephanidis, 1939)",,
60759,Delminichthys jadovensis,"Phoxinellus jadovensis Zupancic & Bogutskaya, 2002",Phoxinellus,jadovensis,"Zupancic & Bogutskaya, 2002",,
60791,Iberochondrostoma lusitanicum,"Rutilus lucitanicus (Collares-Pereira, 1980)",Rutilus,lucitanicus,"(Collares-Pereira, 1980)",,
60791,Iberochondrostoma lusitanicum,"Iberochondrostoma lusitanicus (Collares-Pereira, 1980) [orth. error]",Iberochondrostoma,lusitanicus,"(Collares-Pereira, 1980) [orth. error]",,
60791,Iberochondrostoma lusitanicum,"Chondrostoma lusitanicus Collares-Pereira, 1980 [orth. error]",Chondrostoma,lusitanicus,"Collares-Pereira, 1980 [orth. error]",,
60791,Iberochondrostoma lusitanicum,"Chondrostoma lusitanicum Collares-Pereira, 1980",Chondrostoma,lusitanicum,"Collares-Pereira, 1980",,
60791,Iberochondrostoma lusitanicum,Chondrostoma lusitanicum Collares-Pereira 1980,Chondrostoma,lusitanicum,Collares-Pereira 1980,,
60791,Iberochondrostoma lusitanicum,Rutilus lusitanicus (Collares-Pereira 1980),Rutilus,lusitanicus,(Collares-Pereira 1980),,
60794,Squalius zrmanjae,"Squalius svallizze zrmanjae Karaman, 1928",Squalius,svallizze zrmanjae,"Karaman, 1928",,
60738,Squalius keadicus,"Leuciscus keadicus Stephanidis, 1971",Leuciscus,keadicus,"Stephanidis, 1971",,
60858,Cobitis zanandreai,"Cobitis taenia ssp. zanandreai Cavicchioli, 1965",Cobitis,taenia,,subspecies,"Cavicchioli, 1965"
60817,Parachondrostoma miegii,"Chondrostoma miegii Steindachner, 1866",Chondrostoma,miegii,"Steindachner, 1866",,
60827,Parachondrostoma turiense,"Chondrostoma turiense Elvira, 1987",Chondrostoma,turiense,"Elvira, 1987",,
60828,Squalius lucumonis,"Leuciscus lucumontis Bianco, 1983 [orth. error]",Leuciscus,lucumontis,"Bianco, 1983 [orth. error]",,
60829,Cobitis dalmatina,Cobitis taenia dalmatina Karaman 1928,Cobitis,taenia dalmatina,Karaman 1928,,
61217,Scardinius scardafa,Leuciscus scardafa Bonaparte 1837,Leuciscus,scardafa,Bonaparte 1837,,
61217,Scardinius scardafa,Leuciscus marrochius Costa 1838,Leuciscus,marrochius,Costa 1838,,
61217,Scardinius scardafa,Leuciscus scarpetta Valenciennes 1844,Leuciscus,scarpetta,Valenciennes 1844,,
61217,Scardinius scardafa,Heegerius typus Bonaparte 1845,Heegerius,typus,Bonaparte 1845,,
