assessmentId,internalTaxonId,scientificName,type,text,full,value,order
1079182,165231,Asplenium azoricum,RedListAssessors,"","Christenhusz, M., Bento Elias, R., Dyer, R., Ivanenko, Y., Rouhan, G., Rumsey, F. & Väre, H.","Fred Rumsey (Natural History Museum, London, UK)|Maarten Christenhusz (European LIFE project - Freelance consultant)|Henry Väre (University of Helsinki, Finland)|Germinal  Rouhan|Yury Ivanenko|Rui Bento Elias|Robert Dyer","83465628,103795561,103795603,103795498,103795283,4004,83465635"
1079182,165231,Asplenium azoricum,RedListEvaluators,"","García, M. & Schaefer, H.","Hanno Schaefer (Organismic and Evolutionary Biology, Harvard University)|Mariana García (IUCN Global Species Programme)","56211724,4346"
1079182,165231,Asplenium azoricum,RedListContributors,"","Caldas, F.B.",Francisco Barreto Caldas,347
1316965,170827,Tandonia melanica,RedListAssessors,"","Parmakelis, A.",Aristeidis Parmakelis (University of Athens),85357240
1316965,170827,Tandonia melanica,RedListEvaluators,"","Dedov, I., Fehér, Z., Georgiev, D., Neubert, E., Reischütz, A., Slapnik, R., von Proschwitz, T. & Triantis, K.",Zoltán Fehér (Europe)|Dilian  Georgiev (University of Plovdiv)|Rajko Slapnik (European Red List: terrestrial mollusc assessor)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Konstantinos Triantis (IUCN SSC Mollusc Specialist Group)|Alexander Reischütz|Ivailo Dedov (European Red List: terrestrial mollusc assessor)|Ted von Proschwitz (Göteborg Natural History Museum),"81837303,367,1495,1996,3861,1752,107517762,2035"
1316965,170827,Tandonia melanica,RedListFacilitators,"","Neubert, E. & von Proschwitz, T.",Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Ted von Proschwitz (Göteborg Natural History Museum),"1996,107517762"
1316979,170828,Bulgarica iniucunda,RedListAssessors,"","Georgiev, D.",Dilian  Georgiev (University of Plovdiv),1495
1316979,170828,Bulgarica iniucunda,RedListEvaluators,"","Neubert, E., Dedov, I., Parmakelis, A. & Triantis, K.",Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Konstantinos Triantis (IUCN SSC Mollusc Specialist Group)|Ivailo Dedov (European Red List: terrestrial mollusc assessor)|Aristeidis Parmakelis (University of Athens),"1996,81837303,85357240,2035"
1316979,170828,Bulgarica iniucunda,RedListFacilitators,"","Neubert, E.",Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern),1996
1316993,170829,Micridyla pinteri,RedListAssessors,"","Georgiev, D.",Dilian  Georgiev (University of Plovdiv),1495
1316993,170829,Micridyla pinteri,RedListEvaluators,"","Bank, R. & Allen, D.J.",David Allen (IUCN)|Ruud Bank,"2075,305"
1317224,170831,Delima blanda,RedListAssessors,"","Fehér, Z.",Zoltán Fehér (Europe),367
1317224,170831,Delima blanda,RedListEvaluators,"","Allen, D.J., Bank, R. & Neubert, E.",David Allen (IUCN)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Ruud Bank,"305,2075,1996"
1317238,170832,Delima piceata,RedListAssessors,"","Nardi, G.",Gianbattista Nardi (European Red List: terrestrial mollusc assessor),81838719
1317238,170832,Delima piceata,RedListEvaluators,"","Allen, D.J., Bank, R., Neubert, E. & Badia Boher, J.A.",David Allen (IUCN)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Ruud Bank|Jaume Adrià Badia Boher (Lunde University),"305,2075,1996,114891077"
1317289,170834,Albinaria confusa,RedListAssessors,"","Parmakelis, A.",Aristeidis Parmakelis (University of Athens),85357240
1317289,170834,Albinaria confusa,RedListEvaluators,"","Dedov, I., Georgiev, D., Neubert, E. & Triantis, K.",Dilian  Georgiev (University of Plovdiv)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Konstantinos Triantis (IUCN SSC Mollusc Specialist Group)|Ivailo Dedov (European Red List: terrestrial mollusc assessor),"81837303,1495,1996,2035"
1317289,170834,Albinaria confusa,RedListFacilitators,"","Neubert, E.",Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern),1996
1317303,170835,Oxychilus miguelinus,RedListAssessors,"","Cameron, R., de Frias Martins, A.M. & Teixeira, D.",António de Frias Martins (Azores)|Robert Cameron|Dinarte Teixeira (European Red List: terrestrial mollusc assessor),"3069,48,4722"
1317303,170835,Oxychilus miguelinus,RedListEvaluators,"","Seddon, M.B. & Groh, K.",Mary Seddon (IUCN SSC Mollusc Specialist Group)|Klaus Groh (European terrestrial mollusc assessments),"218,84456210"
1317317,170836,Gyralina ermonae,RedListAssessors,"","Reischütz, A.",Alexander Reischütz,3861
1317317,170836,Gyralina ermonae,RedListEvaluators,"","Fehér, Z., Reischütz, A., Slapnik, R. & von Proschwitz, T.",Zoltán Fehér (Europe)|Rajko Slapnik (European Red List: terrestrial mollusc assessor)|Alexander Reischütz|Ted von Proschwitz (Göteborg Natural History Museum),"367,3861,1752,107517762"
1317317,170836,Gyralina ermonae,RedListFacilitators,"","von Proschwitz, T.",Ted von Proschwitz (Göteborg Natural History Museum),107517762
1317331,170837,Cryptella alegranzae,RedListAssessors,"","Groh, K.",Klaus Groh (European terrestrial mollusc assessments),84456210
1317331,170837,Cryptella alegranzae,RedListEvaluators,"","Cameron, R., Neubert, E., Seddon, M.B. & Teixeira, D.",Mary Seddon (IUCN SSC Mollusc Specialist Group)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Robert Cameron|Dinarte Teixeira (European Red List: terrestrial mollusc assessor),"3069,1996,218,4722"
1317345,170838,Inchoatia inchoata,RedListAssessors,"","Parmakelis, A.",Aristeidis Parmakelis (University of Athens),85357240
1317345,170838,Inchoatia inchoata,RedListEvaluators,"","Allen, D.J., Bank, R., Neubert, E. & Triantis, K.",David Allen (IUCN)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Konstantinos Triantis (IUCN SSC Mollusc Specialist Group)|Ruud Bank,"305,2075,1996,2035"
1317359,170839,Limax polipunctatus,RedListAssessors,"","Nardi, G.",Gianbattista Nardi (European Red List: terrestrial mollusc assessor),81838719
1317359,170839,Limax polipunctatus,RedListEvaluators,"","Gómez Moliner, B.J. & Martínez-Ortí, A.",Alberto Martínez-Ortí (European Red List: terrestrial mollusc assessor)|Benjamín Gómez Moliner (Europe & Med),"254,228"
1317359,170839,Limax polipunctatus,RedListFacilitators,"","Cálix, M.",Marta Cálix (IUCN European Red List),84986092
1317448,170840,Zonites graecus,RedListAssessors,"","Neiber, M.T.",Marco Neiber (European Red List: terrestrial mollusc assessor),81838871
1317448,170840,Zonites graecus,RedListEvaluators,"","Backeljau, T., Rowson, B., Duda, M. & Allen, D.J.",Thierry Backeljau (Europe)|David Allen (IUCN)|Michael Duda (European Red List: terrestrial mollusc assessor)|Ben Rowson (European Red List: terrestrial mollusc assessor),"16,81839035,81837428,305"
1317462,170841,Charpentieria spezialensis,RedListAssessors,"","De Mattia, W.",Willy De Mattia (European Red List: terrestrial mollusc assessor),81836693
1317462,170841,Charpentieria spezialensis,RedListEvaluators,"","Gómez Moliner, B.J. & Martínez-Ortí, A.",Alberto Martínez-Ortí (European Red List: terrestrial mollusc assessor)|Benjamín Gómez Moliner (Europe & Med),"254,228"
1317462,170841,Charpentieria spezialensis,RedListFacilitators,"","Cálix, M.",Marta Cálix (IUCN European Red List),84986092
1317476,170842,Ferussacia valida,RedListAssessors,"","Groh, K.",Klaus Groh (European terrestrial mollusc assessments),84456210
1317476,170842,Ferussacia valida,RedListEvaluators,"","Cameron, R., Seddon, M.B., Teixeira, D. & Neubert, E.",Mary Seddon (IUCN SSC Mollusc Specialist Group)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Robert Cameron|Dinarte Teixeira (European Red List: terrestrial mollusc assessor),"3069,218,4722,1996"
1317518,170845,Macedonica martae,RedListAssessors,"","Dedov, I.",Ivailo Dedov (European Red List: terrestrial mollusc assessor),81837303
1317518,170845,Macedonica martae,RedListEvaluators,"","Georgiev, D., Neubert, E., Parmakelis, A. & Triantis, K.",Dilian  Georgiev (University of Plovdiv)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Konstantinos Triantis (IUCN SSC Mollusc Specialist Group)|Aristeidis Parmakelis (University of Athens),"1495,1996,85357240,2035"
1317518,170845,Macedonica martae,RedListFacilitators,"","Neubert, E.",Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern),1996
1317532,170846,Montenegrina apfelbecki,RedListAssessors,"","Fehér, Z.",Zoltán Fehér (Europe),367
1317532,170846,Montenegrina apfelbecki,RedListEvaluators,"","von Proschwitz, T., Reischütz, A., Slapnik, R. & Fehér, Z.",Zoltán Fehér (Europe)|Rajko Slapnik (European Red List: terrestrial mollusc assessor)|Alexander Reischütz|Ted von Proschwitz (Göteborg Natural History Museum),"107517762,3861,1752,367"
1317532,170846,Montenegrina apfelbecki,RedListFacilitators,"","von Proschwitz, T.",Ted von Proschwitz (Göteborg Natural History Museum),107517762
1317682,170850,Charpentieria calcarae,RedListAssessors,"","De Mattia, W.",Willy De Mattia (European Red List: terrestrial mollusc assessor),81836693
1317682,170850,Charpentieria calcarae,RedListEvaluators,"","Bank, R., Gómez Moliner, B.J. & Martínez-Ortí, A.",Alberto Martínez-Ortí (European Red List: terrestrial mollusc assessor)|Benjamín Gómez Moliner (Europe & Med)|Ruud Bank,"2075,254,228"
1317682,170850,Charpentieria calcarae,RedListFacilitators,"","Cálix, M.",Marta Cálix (IUCN European Red List),84986092
1317696,170851,Bulgarica fritillaria,RedListAssessors,"","Dedov, I.",Ivailo Dedov (European Red List: terrestrial mollusc assessor),81837303
1317696,170851,Bulgarica fritillaria,RedListEvaluators,"","Bank, R., Neubert, E. & Allen, D.J.",David Allen (IUCN)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Ruud Bank,"2075,1996,305"
1317710,170852,Arion atripunctatus,RedListAssessors,"","Prié, V.",Vincent Prié,83465901
1317710,170852,Arion atripunctatus,RedListEvaluators,"","Backeljau, T., Fehér, Z., Seddon, M.B. & Allen, D.J.",Thierry Backeljau (Europe)|Mary Seddon (IUCN SSC Mollusc Specialist Group)|David Allen (IUCN)|Zoltán Fehér (Europe),"16,367,218,305"
1317766,170856,Atlantica textilis,RedListAssessors,"","Groh, K.",Klaus Groh (European terrestrial mollusc assessments),84456210
1317766,170856,Atlantica textilis,RedListEvaluators,"","Seddon, M.B., Badia Boher, J.A., Allen, D.J., Cameron, R. & Teixeira, D.",Mary Seddon (IUCN SSC Mollusc Specialist Group)|David Allen (IUCN)|Robert Cameron|Dinarte Teixeira (European Red List: terrestrial mollusc assessor)|Jaume Adrià Badia Boher (Lunde University),"218,114891077,305,3069,4722"
1317780,170857,Limax canapicianus,RedListAssessors,"","De Mattia, W.",Willy De Mattia (European Red List: terrestrial mollusc assessor),81836693
1317780,170857,Limax canapicianus,RedListEvaluators,"","Gómez Moliner, B.J. & Martínez-Ortí, A.",Alberto Martínez-Ortí (European Red List: terrestrial mollusc assessor)|Benjamín Gómez Moliner (Europe & Med),"254,228"
1317780,170857,Limax canapicianus,RedListFacilitators,"","Cálix, M.",Marta Cálix (IUCN European Red List),84986092
1317808,170859,Virpazaria backhuysi,RedListAssessors,"","Fehér, Z.",Zoltán Fehér (Europe),367
1317808,170859,Virpazaria backhuysi,RedListEvaluators,"","Fehér, Z., Reischütz, A., Slapnik, R. & von Proschwitz, T.",Zoltán Fehér (Europe)|Rajko Slapnik (European Red List: terrestrial mollusc assessor)|Alexander Reischütz|Ted von Proschwitz (Göteborg Natural History Museum),"367,3861,1752,107517762"
1317808,170859,Virpazaria backhuysi,RedListFacilitators,"","von Proschwitz, T.",Ted von Proschwitz (Göteborg Natural History Museum),107517762
1317836,170861,Macedonica schatzmayri,RedListAssessors,"","Georgiev, D.",Dilian  Georgiev (University of Plovdiv),1495
1317836,170861,Macedonica schatzmayri,RedListEvaluators,"","Allen, D.J., Bank, R. & Neubert, E.",David Allen (IUCN)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Ruud Bank,"305,2075,1996"
1317864,170863,Zonites labiosus,RedListAssessors,"","Neiber, M.T.",Marco Neiber (European Red List: terrestrial mollusc assessor),81838871
1317864,170863,Zonites labiosus,RedListEvaluators,"","Allen, D.J., Backeljau, T., Duda, M. & Rowson, B.",Thierry Backeljau (Europe)|David Allen (IUCN)|Michael Duda (European Red List: terrestrial mollusc assessor)|Ben Rowson (European Red List: terrestrial mollusc assessor),"305,16,81837428,81839035"
1317878,170864,Dilataria marcki,RedListAssessors,"","Slapnik, R.",Rajko Slapnik (European Red List: terrestrial mollusc assessor),1752
1317878,170864,Dilataria marcki,RedListEvaluators,"","Bank, R., Neubert, E., Triantis, K. & Allen, D.J.",David Allen (IUCN)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Konstantinos Triantis (IUCN SSC Mollusc Specialist Group)|Ruud Bank,"2075,1996,2035,305"
1317906,170866,Carpathica denticulata,RedListAssessors,"","Páll-Gergely, B.",Barna Páll-Gergely (European Red List: terrestrial mollusc assessor),1521
1317906,170866,Carpathica denticulata,RedListEvaluators,"","Allen, D.J., Seddon, M.B., Neiber, M.T., Backeljau, T., Fehér, Z. & Rowson, B.",Thierry Backeljau (Europe)|Mary Seddon (IUCN SSC Mollusc Specialist Group)|David Allen (IUCN)|Zoltán Fehér (Europe)|Marco Neiber (European Red List: terrestrial mollusc assessor)|Ben Rowson (European Red List: terrestrial mollusc assessor),"305,218,81838871,16,367,81839035"
1317920,170867,Albinaria menelaus,RedListAssessors,"","Parmakelis, A.",Aristeidis Parmakelis (University of Athens),85357240
1317920,170867,Albinaria menelaus,RedListEvaluators,"","Bank, R., Neubert, E., Triantis, K. & Allen, D.J.",David Allen (IUCN)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Konstantinos Triantis (IUCN SSC Mollusc Specialist Group)|Ruud Bank,"2075,1996,2035,305"
1317962,170870,Albinaria vrondamasa,RedListAssessors,"","Parmakelis, A.",Aristeidis Parmakelis (University of Athens),85357240
1317962,170870,Albinaria vrondamasa,RedListEvaluators,"","Dedov, I., Georgiev, D., Neubert, E. & Triantis, K.",Dilian  Georgiev (University of Plovdiv)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Konstantinos Triantis (IUCN SSC Mollusc Specialist Group)|Ivailo Dedov (European Red List: terrestrial mollusc assessor),"81837303,1495,1996,2035"
1317962,170870,Albinaria vrondamasa,RedListFacilitators,"","Neubert, E.",Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern),1996
1317976,170871,Amphorella hypselia,RedListAssessors,"","Teixeira, D., Cameron, R., Groh, K. & Seddon, M.B.",Mary Seddon (IUCN SSC Mollusc Specialist Group)|Robert Cameron|Dinarte Teixeira (European Red List: terrestrial mollusc assessor)|Klaus Groh (European terrestrial mollusc assessments),"4722,3069,84456210,218"
1317976,170871,Amphorella hypselia,RedListEvaluators,"","Allen, D.J. & Neubert, E.",David Allen (IUCN)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern),"305,1996"
1318062,170875,Spelaeodiscus hauffeni,RedListAssessors,"","Reischütz, A.",Alexander Reischütz,3861
1318062,170875,Spelaeodiscus hauffeni,RedListEvaluators,"","Seddon, M.B., Fehér, Z., Backeljau, T. & Neiber, M.T.",Thierry Backeljau (Europe)|Mary Seddon (IUCN SSC Mollusc Specialist Group)|Zoltán Fehér (Europe)|Marco Neiber (European Red List: terrestrial mollusc assessor),"218,367,16,81838871"
1318076,170876,Retinella osoriensis,RedListAssessors,"","Groh, K.",Klaus Groh (European terrestrial mollusc assessments),84456210
1318076,170876,Retinella osoriensis,RedListEvaluators,"","Teixeira, D., Cameron, R. & Seddon, M.B.",Mary Seddon (IUCN SSC Mollusc Specialist Group)|Robert Cameron|Dinarte Teixeira (European Red List: terrestrial mollusc assessor),"4722,3069,218"
1318090,170877,Aegopis compressus,RedListAssessors,"","Slapnik, R.",Rajko Slapnik (European Red List: terrestrial mollusc assessor),1752
1318090,170877,Aegopis compressus,RedListEvaluators,"","Fehér, Z., Reischütz, A. & von Proschwitz, T.",Zoltán Fehér (Europe)|Alexander Reischütz|Ted von Proschwitz (Göteborg Natural History Museum),"367,3861,107517762"
1318090,170877,Aegopis compressus,RedListFacilitators,"","von Proschwitz, T.",Ted von Proschwitz (Göteborg Natural History Museum),107517762
1318104,170878,Balcanodiscus beroni,RedListAssessors,"","Reischütz, A.",Alexander Reischütz,3861
1318104,170878,Balcanodiscus beroni,RedListEvaluators,"","Fehér, Z., Reischütz, A., Slapnik, R. & von Proschwitz, T.",Zoltán Fehér (Europe)|Rajko Slapnik (European Red List: terrestrial mollusc assessor)|Alexander Reischütz|Ted von Proschwitz (Göteborg Natural History Museum),"367,3861,1752,107517762"
1318104,170878,Balcanodiscus beroni,RedListFacilitators,"","von Proschwitz, T.",Ted von Proschwitz (Göteborg Natural History Museum),107517762
1318118,170879,Punctum azoricum,RedListAssessors,"Frias Martins, A., Cameron, R. & Seddon, M.B.","Frias Martins, A., Cameron, R. & Seddon, M.B.",António de Frias Martins (Azores)|Mary Seddon (IUCN SSC Mollusc Specialist Group)|Robert Cameron,"48,3069,218"
1318118,170879,Punctum azoricum,RedListEvaluators,"","Groh, K., Teixeira, D., Neubert, E. & Allen, D.J.",David Allen (IUCN)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Dinarte Teixeira (European Red List: terrestrial mollusc assessor)|Klaus Groh (European terrestrial mollusc assessments),"84456210,4722,1996,305"
1318132,170880,Limax aeolianus,RedListAssessors,"","De Mattia, W.",Willy De Mattia (European Red List: terrestrial mollusc assessor),81836693
1318132,170880,Limax aeolianus,RedListEvaluators,"","Gómez Moliner, B.J. & Martínez-Ortí, A.",Alberto Martínez-Ortí (European Red List: terrestrial mollusc assessor)|Benjamín Gómez Moliner (Europe & Med),"254,228"
1318132,170880,Limax aeolianus,RedListFacilitators,"","Cálix, M.",Marta Cálix (IUCN European Red List),84986092
1318146,170881,Delima subcylindrica,RedListAssessors,"","Fehér, Z.",Zoltán Fehér (Europe),367
1318146,170881,Delima subcylindrica,RedListEvaluators,"","Allen, D.J., Bank, R. & Neubert, E.",David Allen (IUCN)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Ruud Bank,"305,2075,1996"
1318160,170882,Albinaria nivea,RedListAssessors,"","Parmakelis, A.",Aristeidis Parmakelis (University of Athens),85357240
1318160,170882,Albinaria nivea,RedListEvaluators,"","Bank, R., Neubert, E., Triantis, K. & Allen, D.J.",David Allen (IUCN)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Konstantinos Triantis (IUCN SSC Mollusc Specialist Group)|Ruud Bank,"2075,1996,2035,305"
1318188,170884,Carpathica elisabethae,RedListAssessors,"","Páll-Gergely, B.",Barna Páll-Gergely (European Red List: terrestrial mollusc assessor),1521
1318188,170884,Carpathica elisabethae,RedListEvaluators,"","Backeljau, T., Duda, M., Neiber, M.T., Allen, D.J. & Rowson, B.",Thierry Backeljau (Europe)|David Allen (IUCN)|Michael Duda (European Red List: terrestrial mollusc assessor)|Marco Neiber (European Red List: terrestrial mollusc assessor)|Ben Rowson (European Red List: terrestrial mollusc assessor),"16,81837428,81838871,305,81839035"
1318244,170888,Lehmannia requienii,RedListAssessors,"","Gargominy, O.",Olivier Gargominy (Museum National d'Histoire Naturelle),140
1318244,170888,Lehmannia requienii,RedListEvaluators,"","Backeljau, T., Neiber, M.T., Seddon, M.B., Rowson, B. & Fehér, Z.",Thierry Backeljau (Europe)|Mary Seddon (IUCN SSC Mollusc Specialist Group)|Zoltán Fehér (Europe)|Marco Neiber (European Red List: terrestrial mollusc assessor)|Ben Rowson (European Red List: terrestrial mollusc assessor),"16,81838871,218,81839035,367"
1318244,170888,Lehmannia requienii,RedListContributors,"","Seddon, M.B.",Mary Seddon (IUCN SSC Mollusc Specialist Group),218
1318258,170889,Oxychilus juvenostriatus,RedListAssessors,"","Cameron, R., de Frias Martins, A.M. & Teixeira, D.",António de Frias Martins (Azores)|Robert Cameron|Dinarte Teixeira (European Red List: terrestrial mollusc assessor),"3069,48,4722"
1318258,170889,Oxychilus juvenostriatus,RedListEvaluators,"","Groh, K., Seddon, M.B. & Allen, D.J.",Mary Seddon (IUCN SSC Mollusc Specialist Group)|David Allen (IUCN)|Klaus Groh (European terrestrial mollusc assessments),"84456210,218,305"
1318286,170891,Oxychilus fuscosus,RedListAssessors,"","De Mattia, W.",Willy De Mattia (European Red List: terrestrial mollusc assessor),81836693
1318286,170891,Oxychilus fuscosus,RedListEvaluators,"","Gómez Moliner, B.J. & Martínez-Ortí, A.",Alberto Martínez-Ortí (European Red List: terrestrial mollusc assessor)|Benjamín Gómez Moliner (Europe & Med),"254,228"
1318286,170891,Oxychilus fuscosus,RedListFacilitators,"","Cálix, M.",Marta Cálix (IUCN European Red List),84986092
1318314,170893,Isabellaria abyssoclista,RedListAssessors,"","Reischütz, A.",Alexander Reischütz,3861
1318314,170893,Isabellaria abyssoclista,RedListEvaluators,"","Allen, D.J., Bank, R. & Neubert, E.",David Allen (IUCN)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Ruud Bank,"305,2075,1996"
1318328,170894,Boettgeria depauperata,RedListAssessors,"","Seddon, M.B.",Mary Seddon (IUCN SSC Mollusc Specialist Group),218
1318328,170894,Boettgeria depauperata,RedListEvaluators,"","Cameron, R., Groh, K., Teixeira, D. & Badia Boher, J.A.",Robert Cameron|Dinarte Teixeira (European Red List: terrestrial mollusc assessor)|Klaus Groh (European terrestrial mollusc assessments)|Jaume Adrià Badia Boher (Lunde University),"3069,84456210,4722,114891077"
1318328,170894,Boettgeria depauperata,RedListContributors,"","Teixeira, D. & Cameron, R.",Robert Cameron|Dinarte Teixeira (European Red List: terrestrial mollusc assessor),"4722,3069"
1318404,170898,Mediterranea planospiroides,RedListAssessors,"","Neiber, M.T.",Marco Neiber (European Red List: terrestrial mollusc assessor),81838871
1318404,170898,Mediterranea planospiroides,RedListEvaluators,"","Duda, M., Rowson, B. & Allen, D.J.",David Allen (IUCN)|Michael Duda (European Red List: terrestrial mollusc assessor)|Ben Rowson (European Red List: terrestrial mollusc assessor),"81837428,81839035,305"
1318460,170902,Gyralina rempei,RedListAssessors,"","Reischütz, A.",Alexander Reischütz,3861
1318460,170902,Gyralina rempei,RedListEvaluators,"","Bank, R., Neubert, E., Triantis, K. & Allen, D.J.",David Allen (IUCN)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Konstantinos Triantis (IUCN SSC Mollusc Specialist Group)|Ruud Bank,"2075,1996,2035,305"
1318502,170905,Alopia livida,RedListAssessors,"","Páll-Gergely, B.",Barna Páll-Gergely (European Red List: terrestrial mollusc assessor),1521
1318502,170905,Alopia livida,RedListEvaluators,"","Bank, R., Neubert, E., Triantis, K. & Allen, D.J.",David Allen (IUCN)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Konstantinos Triantis (IUCN SSC Mollusc Specialist Group)|Ruud Bank,"2075,1996,2035,305"
1318516,170906,Alopia subcosticollis,RedListAssessors,"","Páll-Gergely, B.",Barna Páll-Gergely (European Red List: terrestrial mollusc assessor),1521
1318516,170906,Alopia subcosticollis,RedListEvaluators,"","Dedov, I., Georgiev, D., Neubert, E., Parmakelis, A. & Triantis, K.",Dilian  Georgiev (University of Plovdiv)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Konstantinos Triantis (IUCN SSC Mollusc Specialist Group)|Ivailo Dedov (European Red List: terrestrial mollusc assessor)|Aristeidis Parmakelis (University of Athens),"81837303,1495,1996,85357240,2035"
1318516,170906,Alopia subcosticollis,RedListFacilitators,"","Neubert, E.",Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern),1996
1318572,170910,Tandonia jablanacensis,RedListAssessors,"","Slapnik, R.",Rajko Slapnik (European Red List: terrestrial mollusc assessor),1752
1318572,170910,Tandonia jablanacensis,RedListEvaluators,"","Fehér, Z., Dedov, I., Georgiev, D., Parmakelis, A., Reischütz, A., Neubert, E. & Allen, D.J.",David Allen (IUCN)|Zoltán Fehér (Europe)|Dilian  Georgiev (University of Plovdiv)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Alexander Reischütz|Ivailo Dedov (European Red List: terrestrial mollusc assessor)|Aristeidis Parmakelis (University of Athens),"367,81837303,1495,85357240,3861,1996,305"
1318572,170910,Tandonia jablanacensis,RedListFacilitators,"","von Proschwitz, T. & Neubert, E.",Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Ted von Proschwitz (Göteborg Natural History Museum),"107517762,1996"
1318586,170911,Vitrea trolli,RedListAssessors,"","De Mattia, W.",Willy De Mattia (European Red List: terrestrial mollusc assessor),81836693
1318586,170911,Vitrea trolli,RedListEvaluators,"","Gómez Moliner, B.J. & Bank, R.",Benjamín Gómez Moliner (Europe & Med)|Ruud Bank,"254,2075"
1318586,170911,Vitrea trolli,RedListFacilitators,"","Cálix, M.",Marta Cálix (IUCN European Red List),84986092
1318642,170915,Carinigera dextrorsa,RedListAssessors,"","Parmakelis, A.",Aristeidis Parmakelis (University of Athens),85357240
1318642,170915,Carinigera dextrorsa,RedListEvaluators,"","Bank, R., Neubert, E. & Allen, D.J.",David Allen (IUCN)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Ruud Bank,"2075,1996,305"
1318670,170917,Balcanodiscus carinatus,RedListAssessors,"","Reischütz, A.",Alexander Reischütz,3861
1318670,170917,Balcanodiscus carinatus,RedListEvaluators,"","Allen, D.J., Fehér, Z., Neubert, E. & von Proschwitz, T.",David Allen (IUCN)|Zoltán Fehér (Europe)|Eike Neubert (Naturhistorisches Museum der Burgergemeinde Bern)|Ted von Proschwitz (Göteborg Natural History Museum),"305,367,1996,107517762"
1318726,170921,Limax lachensis,RedListAssessors,"","Prié, V.",Vincent Prié,83465901
1318726,170921,Limax lachensis,RedListEvaluators,"","Seddon, M.B., Backeljau, T., Allen, D.J. & Fehér, Z.",Thierry Backeljau (Europe)|Mary Seddon (IUCN SSC Mollusc Specialist Group)|David Allen (IUCN)|Zoltán Fehér (Europe),"218,16,305,367"
1318740,170922,Allaegopis jonicus,RedListAssessors,"","Slapnik, R.",Rajko Slapnik (European Red List: terrestrial mollusc assessor),1752
1318740,170922,Allaegopis jonicus,RedListEvaluators,"","Fehér, Z., Reischütz, A., von Proschwitz, T. & Allen, D.J.",David Allen (IUCN)|Zoltán Fehér (Europe)|Alexander Reischütz|Ted von Proschwitz (Göteborg Natural History Museum),"367,3861,107517762,305"
1318740,170922,Allaegopis jonicus,RedListFacilitators,"","von Proschwitz, T.",Ted von Proschwitz (Göteborg Natural History Museum),107517762
1318782,170926,Delima pfeifferi,RedListAssessors,"","Fehér, Z.",Zoltán Fehér (Europe),367
1318782,170926,Delima pfeifferi,RedListEvaluators,"","Fehér, Z., Reischütz, A., Slapnik, R., von Proschwitz, T. & Badia Boher, J.A.",Zoltán Fehér (Europe)|Rajko Slapnik (European Red List: terrestrial mollusc assessor)|Alexander Reischütz|Ted von Proschwitz (Göteborg Natural History Museum)|Jaume Adrià Badia Boher (Lunde University),"367,3861,1752,107517762,114891077"
1318782,170926,Delima pfeifferi,RedListFacilitators,"","von Proschwitz, T.",Ted von Proschwitz (Göteborg Natural History Museum),107517762
1318810,170928,Zonites oertzeni,RedListAssessors,"","Neiber, M.T.",Marco Neiber (European Red List: terrestrial mollusc assessor),81838871
