internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
170840,Zonites graecus,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ZONITIDAE,Zonites,graecus,,,,,"Kobelt, 1876",Confirmation of the taxonomic status of this species with respect to other <em>Zonites</em> is required.
170841,Charpentieria spezialensis,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CLAUSILIIDAE,Charpentieria,spezialensis,,,,,"(H. Nordsieck, 1984)","<em>Charpentieria spezialensis</em> belongs to the group 1a <em>nobilis-calcarae</em> as listed by Nordsieck (2002:34). As Nordsieck stated, the species has been probably already collected in the same locality and Erhmann recognised it as a new species and named it <em>Delima (Priodelima) specialensis</em> but never described it."
170842,Ferussacia valida,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,FERUSSACIIDAE,Ferussacia,valida,,,,,"(Mousson, 1872)","The species on the Canary Islands were placed into the genus ""<em>Ferussacia</em>"" based on shell characters, however the generic placement was tentative, pending fuller research into the generic status. There are big differences between the introduced species<em>&#160;Ferussacia folliculus</em>and the recent extant species represented there, and in addition, fossil records of representatives of the genus&#160;<em>Amphorella&#160;</em>were found in Gran Canaria (Hutterer and Groh 2014).&#160;<br/><br/>The current thinking is that these species are likely to come from an endemic Canarian genus related to the Madeiran Ferussaciids and this is under investigation.<br/><br/>Furthermore there are sometimes strongly ribbed specimens of ""<em>Ferussacia</em>""&#160;<em>valida&#160;</em>on Fuerteventura which makes it probable that this species is placed within the genus ""<em>Sculptiferussacia</em>"", which is probably closed associated to the other Canarian species.<br/><br/>The Canarian ""<em>Ferussacia</em>""species are self-fertilising breeders, so in fact all of them are clones and the species limits are hard to define, given that they are quite variable in the shell shape. Additionally the shell has only a few distinguishable characters. Revisions in the species status await further research, preferably by genetic methodology."
170845,Macedonica martae,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CLAUSILIIDAE,Macedonica,martae,,,,,"Sajó, 1968",
170846,Montenegrina apfelbecki,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CLAUSILIIDAE,Montenegrina,apfelbecki,,,,,"(Sturany, 1907)",
170850,Charpentieria calcarae,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CLAUSILIIDAE,Charpentieria,calcarae,,,,,"(Philippi, 1844)","As listed in Bank (2013) and Nordiseck (2013) <em>Charpentieria calcarae</em> has three distinct subspecies: <em>C. calcarae calcarae</em>, <em>C. calcarae belliemii </em>(Brandt, 1961) and <em>C. calcarae</em> <em>orlandoi</em> (Liberto <em>et al.</em> 2016). These taxa have been described only upon shell taxonomical characters, thus their real status and validity should be further investigated with an advanced anatomical/molecular approach."
170851,Bulgarica fritillaria,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CLAUSILIIDAE,Bulgarica,fritillaria,,,,,"(Frivaldsky, 1835)","According Welter-Schultes (2012) the name&#160;<em>Bulgarica fritillaria</em>&#160;(Frivaldsky, 1835) covered many closely-related forms, currently recognised as separate species;&#160;<em>Bulgarica fraudigera</em>,&#160;<em>B. hiltrudae</em>,&#160;<em>B. varnensis</em>,&#160;<em>B. urbanskii</em>,&#160;<em>B. pseudofraudigera</em>. From all those&#160;taxon names, “<em>fritillaria</em>” is the oldest, but also the one with the most variable characters that are often close to, or even&#160;overlap&#160;the other forms of the group. Also the species “<em>fritillaria</em>” has the most unclear and dispersed distribution. For example Wohlberedt (1911), Hesse (1916), and Urbanski (1977) published this species for&#160;<span lang=""bg-BG"">Varna district on the Black Sea coast, but according to recent data only&#160;<em>B. varnensis</em>&#160;could be found in that region.<br/><br/>Urbanski (1960, 1964), and Nordsieck (1973) attributed this species to the western Rhodopes Mts., Bachkovsky Monastery, Chepelarska River valley (= Chaja), but in the valley of Chepelarska River it occurs only as different variations of&#160;<em>Bulgarica fraudigera.&#160;</em>The situation is similar with the reports for Trakija lowland, Plovdiv, Maritsa River valley (Hesse 1916,&#160;<span lang=""de-DE"">Körnig 1983). Also according Nordsieck (1973) the species occurs in the Stara Planina Mts., Sliven, but most probably it is just forms of&#160;<em>B. urbanskii.&#160;</em>Probably, typical “<em>fritillaria</em>” occurs in the foothills of Stara Planina Mountains, and some regions of Sredna Gora Mountains – areas of Stara Zagora, Kazankuk, Karlovo (<span lang=""de-DE"">Georgiev and Georgiev 2002, unpublished information). Welter-Schultes (2012) found minor differences between all taxa in the “<em>varnensis</em>-<em>fritillaria</em>” complex, and suggested more detailed studies on this group of species.</span>"
170852,Arion atripunctatus,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ARIONIDAE,Arion,atripunctatus,,,,,"Dumont &amp; Mortillet, 1853",This species was distinguished from <em>Arion fuscus</em> by&#160;Falkner <em>et al.</em>&#160;(2002). This species is taxonomically doubtful.
170856,Atlantica textilis,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,DISCIDAE,Atlantica,textilis,,,,,"(Shuttleworth, 1852)",
170857,Limax canapicianus,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,LIMACIDAE,Limax,canapicianus,,,,,"Pollonera, 1885",<em>Limax canapicianus</em> has been described by Pollonera (1885). Nevertheless this species has not been recently revised and its identity is doubtful. It is present in both Manganelli <em>et al.</em> (1995) and Bank&#160; (2013) checklists.
