assessmentId,internalTaxonId,scientificName,type,text,full,value,order
70625066,44698051,Rhacocleis crypta,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
70625066,44698051,Rhacocleis crypta,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
70625081,44698053,Rhacocleis derrai,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,44830971,87583891,87583955,63957748"
70625081,44698053,Rhacocleis derrai,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
70625081,44698053,Rhacocleis derrai,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
70625081,44698053,Rhacocleis derrai,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
70625107,44698055,Rhacocleis distinguenda,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,44830971,87583891,87583955,63957748"
70625107,44698055,Rhacocleis distinguenda,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
70625107,44698055,Rhacocleis distinguenda,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
70625107,44698055,Rhacocleis distinguenda,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
70625138,44698057,Rhacocleis edentata,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,44830971,87583891,87583955,63957748"
70625138,44698057,Rhacocleis edentata,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
70625138,44698057,Rhacocleis edentata,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
70625138,44698057,Rhacocleis edentata,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
70625171,44698059,Rhacocleis ferdinandi,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,44830971,87583891,87583955,63957748"
70625171,44698059,Rhacocleis ferdinandi,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
70625171,44698059,Rhacocleis ferdinandi,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
70625171,44698059,Rhacocleis ferdinandi,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
70625186,44698070,Rhacocleis graeca,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,44830971,87583891,87583955,63957748"
70625186,44698070,Rhacocleis graeca,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
70625186,44698070,Rhacocleis graeca,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
70625186,44698070,Rhacocleis graeca,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
70625240,44698072,Rhacocleis insularis,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,44830971,87583891,87583955,63957748"
70625240,44698072,Rhacocleis insularis,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
70625240,44698072,Rhacocleis insularis,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
70625240,44698072,Rhacocleis insularis,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
70625268,44698076,Rhacocleis lithoscirtetes,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,44830971,87583891,87583955,63957748"
70625268,44698076,Rhacocleis lithoscirtetes,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
70625268,44698076,Rhacocleis lithoscirtetes,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
70625268,44698076,Rhacocleis lithoscirtetes,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
70625294,44698104,Rhacocleis trilobata,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,44830971,87583891,87583955,63957748"
70625294,44698104,Rhacocleis trilobata,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
70625294,44698104,Rhacocleis trilobata,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
70625294,44698104,Rhacocleis trilobata,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
70625315,44698115,Rhacocleis uvarovi,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,44830971,87583891,87583955,63957748"
70625315,44698115,Rhacocleis uvarovi,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
70625315,44698115,Rhacocleis uvarovi,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
70625315,44698115,Rhacocleis uvarovi,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
70625374,44698141,Rhacocleis werneri,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,44830971,87583891,87583955,63957748"
70625374,44698141,Rhacocleis werneri,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
70625374,44698141,Rhacocleis werneri,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
70625374,44698141,Rhacocleis werneri,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
70627797,70613415,Dolichopoda calidnae,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Kati, V., Papapavlou, K., Tzirkalli, E. & Heller, K.-G.","Willemse, L.P.M., Hochkirch, A., Kati, V., Papapavlou, K., Tzirkalli, E. & Heller, K.-G.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,87583891,87583955,63957748,44830971"
70627797,70613415,Dolichopoda calidnae,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
70627797,70613415,Dolichopoda calidnae,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
70627797,70613415,Dolichopoda calidnae,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
70627851,68468653,Saga hellenica,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,44830971,87583891,87583955,63957748"
70627851,68468653,Saga hellenica,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
70627851,68468653,Saga hellenica,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
70627851,68468653,Saga hellenica,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
74528394,68455994,Poecilimon laevissimus,RedListAssessors,"Hochkirch, A., Massa, B., Heller, K.-G., Willemse, L.P.M., Rutschmann, F., Chobanov, D.P., Kleukers, R., Kristin, A., Presa, J.J. & Szovenyi, G.","Hochkirch, A., Massa, B., Heller, K.-G., Willemse, L.P.M., Rutschmann, F., Chobanov, D.P., Kleukers, R., Kristin, A., Presa, J.J. & Szovenyi, G.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Roy Kleukers (IUCN SSC Grasshopper Specialist Group)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Dragan Chobanov (IUCN SSC Grasshopper Specialist Group)|Anton Kristin|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Gergely Szovenyi (IUCN SSC Grasshopper Specialist Group)|Juan José Presa (University of Murcia / IUCN European Orthoptera Assessment)|Bruno Massa|Florin Rutschmann","13179435,86227513,44830971,13985563,89234180,15430829,13985562,22618308,69782476,44831102"
74528394,68455994,Poecilimon laevissimus,RedListEvaluators,"Bushell, M. & Cálix, M.","Bushell, M. & Cálix, M.","Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092"
74528394,68455994,Poecilimon laevissimus,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
74528394,68455994,Poecilimon laevissimus,RedListFacilitators,"","Nieto, A.",Ana Nieto (IUCN),212
87310028,86802697,Alosterna pauli,RedListAssessors,"","Dodelin, B., Alexander, K., Makris, C., Audisio, P., Legakis, A. & Vazquez, X.","Keith Alexander (Ancient Tree Forum)|Christodoulos Makris|Benoit Dodelin|Paolo Audisio (Uinversity of Rome)|Anastasios Legakis (Zoological Museum, Dept. of Biology, Univ. of Athens)|Xavier Vazquez (Universitat de Barcelona, Spain)","887,186,879,977,983,83465651"
87310028,86802697,Alosterna pauli,RedListEvaluators,"","Brustel, H. & Cálix, M.","Hervé Brustel (University of Toulouse, Ecole d'Ingénieurs de Purpan)|Marta Cálix (IUCN European Red List)","889,84986092"
87311325,86807153,Paracorymbia picticornis,RedListAssessors,"","Dodelin, B., Alexander, K., Audisio, P., Legakis, A., Makris, C. & Vazquez, X.","Keith Alexander (Ancient Tree Forum)|Christodoulos Makris|Benoit Dodelin|Paolo Audisio (Uinversity of Rome)|Anastasios Legakis (Zoological Museum, Dept. of Biology, Univ. of Athens)|Xavier Vazquez (Universitat de Barcelona, Spain)","887,186,977,983,879,83465651"
87311325,86807153,Paracorymbia picticornis,RedListEvaluators,"","Buse, J. & Cálix, M.","Jörn Buse (Johannes-Gutenberg University of Mainz, Institute of Zoology, Dep. Ecology)|Marta Cálix (IUCN European Red List)","961,84986092"
87311361,86807269,Pedostrangalia ariadne,RedListAssessors,"","Dodelin, B., Alexander, K., Audisio, P., Legakis, A., Makris, C. & Vazquez, X.","Keith Alexander (Ancient Tree Forum)|Christodoulos Makris|Benoit Dodelin|Paolo Audisio (Uinversity of Rome)|Anastasios Legakis (Zoological Museum, Dept. of Biology, Univ. of Athens)|Xavier Vazquez (Universitat de Barcelona, Spain)","887,186,977,983,879,83465651"
87311361,86807269,Pedostrangalia ariadne,RedListEvaluators,"","Buse, J. & Cálix, M.","Jörn Buse (Johannes-Gutenberg University of Mainz, Institute of Zoology, Dep. Ecology)|Marta Cálix (IUCN European Red List)","961,84986092"
87313606,86863400,Hymenalia elongata,RedListAssessors,"","Telnov, D., Alexander, K., Audisio, P., Legakis, A., Makris, C., Schlaghamersky, J. & Vazquez, X.","Keith Alexander (Ancient Tree Forum)|Christodoulos Makris|Jiri Schlaghamersky (Masaryk University, Department of Botany and Zoology)|Paolo Audisio (Uinversity of Rome)|Anastasios Legakis (Zoological Museum, Dept. of Biology, Univ. of Athens)|Dmitry Telnov (The Entomological Society of Latvia)|Xavier Vazquez (Universitat de Barcelona, Spain)","83465636,186,977,983,879,975,83465651"
87313606,86863400,Hymenalia elongata,RedListEvaluators,"","Novák, V. & Cálix, M.",Marta Cálix (IUCN European Red List)|Vladimír Novák,"109589976,84986092"
87314193,86883960,Mycetochara flavicornis,RedListAssessors,"","Telnov, D., Alexander, K., Audisio, P., Legakis, A., Makris, C., Schlaghamersky, J. & Vazquez, X.","Keith Alexander (Ancient Tree Forum)|Christodoulos Makris|Jiri Schlaghamersky (Masaryk University, Department of Botany and Zoology)|Paolo Audisio (Uinversity of Rome)|Anastasios Legakis (Zoological Museum, Dept. of Biology, Univ. of Athens)|Dmitry Telnov (The Entomological Society of Latvia)|Xavier Vazquez (Universitat de Barcelona, Spain)","83465636,186,977,983,879,975,83465651"
87314193,86883960,Mycetochara flavicornis,RedListEvaluators,"","Novák, V. & Cálix, M.",Marta Cálix (IUCN European Red List)|Vladimír Novák,"109589976,84986092"
87314453,86884024,Mycetochara jonica,RedListAssessors,"","Telnov, D., Alexander, K., Audisio, P., Legakis, A., Makris, C., Schlaghamersky, J. & Vazquez, X.","Keith Alexander (Ancient Tree Forum)|Christodoulos Makris|Jiri Schlaghamersky (Masaryk University, Department of Botany and Zoology)|Paolo Audisio (Uinversity of Rome)|Anastasios Legakis (Zoological Museum, Dept. of Biology, Univ. of Athens)|Dmitry Telnov (The Entomological Society of Latvia)|Xavier Vazquez (Universitat de Barcelona, Spain)","83465636,186,977,983,879,975,83465651"
87314453,86884024,Mycetochara jonica,RedListEvaluators,"","Novák, V. & Cálix, M.",Marta Cálix (IUCN European Red List)|Vladimír Novák,"109589976,84986092"
87314522,86884117,Mycetochara myrmecophila,RedListAssessors,"","Telnov, D., Alexander, K., Audisio, P., Legakis, A., Makris, C., Schlaghamersky, J. & Vazquez, X.","Keith Alexander (Ancient Tree Forum)|Christodoulos Makris|Jiri Schlaghamersky (Masaryk University, Department of Botany and Zoology)|Paolo Audisio (Uinversity of Rome)|Anastasios Legakis (Zoological Museum, Dept. of Biology, Univ. of Athens)|Dmitry Telnov (The Entomological Society of Latvia)|Xavier Vazquez (Universitat de Barcelona, Spain)","83465636,186,977,983,879,975,83465651"
87314522,86884117,Mycetochara myrmecophila,RedListEvaluators,"","Novák, V. & Cálix, M.",Marta Cálix (IUCN European Red List)|Vladimír Novák,"109589976,84986092"
87341023,87329419,Mycetochara cretica,RedListAssessors,"","Telnov, D., Alexander, K., Audisio, P., Legakis, A., Makris, C., Schlaghamersky, J. & Vazquez, X.","Keith Alexander (Ancient Tree Forum)|Christodoulos Makris|Jiri Schlaghamersky (Masaryk University, Department of Botany and Zoology)|Paolo Audisio (Uinversity of Rome)|Anastasios Legakis (Zoological Museum, Dept. of Biology, Univ. of Athens)|Dmitry Telnov (The Entomological Society of Latvia)|Xavier Vazquez (Universitat de Barcelona, Spain)","83465636,186,977,983,879,975,83465651"
87341023,87329419,Mycetochara cretica,RedListEvaluators,"","Novák, V. & Cálix, M.",Marta Cálix (IUCN European Red List)|Vladimír Novák,"109589976,84986092"
88000000,87999248,Prionotropis willemsorum,RedListAssessors,"Willemse, L.P.M. & Hochkirch, A.","Willemse, L.P.M. & Hochkirch, A.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)","13985563,13179435"
88000000,87999248,Prionotropis willemsorum,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
88000000,87999248,Prionotropis willemsorum,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
88047152,88046398,Stictoleptura slamai,RedListAssessors,"","Dodelin, B., Alexander, K., Audisio, P., Legakis, A., Makris, C. & Vazquez, X.","Keith Alexander (Ancient Tree Forum)|Christodoulos Makris|Benoit Dodelin|Paolo Audisio (Uinversity of Rome)|Anastasios Legakis (Zoological Museum, Dept. of Biology, Univ. of Athens)|Xavier Vazquez (Universitat de Barcelona, Spain)","887,186,977,983,879,83465651"
88047152,88046398,Stictoleptura slamai,RedListEvaluators,"","Buse, J. & Cálix, M.","Jörn Buse (Johannes-Gutenberg University of Mainz, Institute of Zoology, Dep. Ecology)|Marta Cálix (IUCN European Red List)","961,84986092"
90854097,90853972,Dolichopoda ochtoniai,RedListAssessors,"Willemse, L.P.M. & Hochkirch, A.","Willemse, L.P.M. & Hochkirch, A.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)","13985563,13179435"
90854097,90853972,Dolichopoda ochtoniai,RedListEvaluators,"Cálix, M. & Odé, B.","Cálix, M. & Odé, B.",Baudewijn Odé (IUCN SSC Grasshopper Specialist Group)|Marta Cálix (IUCN European Red List),"84986092,13179417"
90854097,90853972,Dolichopoda ochtoniai,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
90854097,90853972,Dolichopoda ochtoniai,RedListFacilitators,"","Nieto, A.",Ana Nieto (IUCN),212
90854152,90854150,Dolichopoda saraolacosi,RedListAssessors,"Willemse, L.P.M. & Hochkirch, A.","Willemse, L.P.M. & Hochkirch, A.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)","13985563,13179435"
90854152,90854150,Dolichopoda saraolacosi,RedListEvaluators,"Cálix, M. & Odé, B.","Cálix, M. & Odé, B.",Baudewijn Odé (IUCN SSC Grasshopper Specialist Group)|Marta Cálix (IUCN European Red List),"84986092,13179417"
90854152,90854150,Dolichopoda saraolacosi,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
90854152,90854150,Dolichopoda saraolacosi,RedListFacilitators,"","Nieto, A.",Ana Nieto (IUCN),212
90947052,90934784,Ceratophyus schaffrathi,RedListAssessors,"Lumaret, J.P., Lobo, J.M., Verdú, J.R. & Ziani, S.","Lumaret, J.P., Lobo, J.M., Verdú, J.R. & Ziani, S.","Jean-Pierre Lumaret (Laboratoire de Zoogéographie, Université Paul Valéry Montpellier III)|Jorge Miguel Lobo (Departamento de Biodiversidad y Biología Evolutiva, Museo Nacional de Ciencias Naturales, Spain)|Jose Ramón Verdú (Centro Iberoamericano de Biodiversidad - Universidad de Alicante, Spain)|Stefano Ziani (Freelance)","46792884,46793138,46793160,64012024"
90947052,90934784,Ceratophyus schaffrathi,RedListEvaluators,"Numa, C. & Gerlach, J.","Numa, C. & Gerlach, J.",Justin Gerlach (Terrestrial Invertebrates Red List Authority (TIRLA))|Catherine Numa (IUCN-Med),"3163,82"
90947052,90934784,Ceratophyus schaffrathi,RedListContributors,"Arriaga, A.A.","Arriaga, A.A.",Alfonsina Arriaga (Université Paul Valéry),51327134
90947052,90934784,Ceratophyus schaffrathi,RedListFacilitators,"","Numa, C.",Catherine Numa (IUCN-Med),3163
91395333,91394977,Stictoleptura ivoroberti,RedListAssessors,"","Dodelin, B., Alexander, K., Audisio, P., Legakis, A., Makris, C. & Vazquez, X.","Keith Alexander (Ancient Tree Forum)|Christodoulos Makris|Benoit Dodelin|Paolo Audisio (Uinversity of Rome)|Anastasios Legakis (Zoological Museum, Dept. of Biology, Univ. of Athens)|Xavier Vazquez (Universitat de Barcelona, Spain)","887,186,977,983,879,83465651"
91395333,91394977,Stictoleptura ivoroberti,RedListEvaluators,"","Buse, J. & Cálix, M.","Jörn Buse (Johannes-Gutenberg University of Mainz, Institute of Zoology, Dep. Ecology)|Marta Cálix (IUCN European Red List)","961,84986092"
98732278,91470563,Coxelus alinae,RedListAssessors,"","Brustel, H.","Hervé Brustel (University of Toulouse, Ecole d'Ingénieurs de Purpan)",889
98732278,91470563,Coxelus alinae,RedListEvaluators,"","García, N. & Numa, C.",Nieves García (IUCN)|Catherine Numa (IUCN-Med),"1107,3163"
98732278,91470563,Coxelus alinae,RedListContributors,"","Baudoux, C. & Alcázar Montañez, E.","Elisa Alcázar Montañez (Consultant: IUCN Centre for Mediterranean Cooperation)|Claire Baudoux (Intern, IUCN Med)","96807875,17474733"
98732278,91470563,Coxelus alinae,RedListFacilitators,"","Barrios, V.",Violeta Barrios (IUCN Centre for Mediterranean Cooperation),5795
98732380,91473473,Diplagia hellenica,RedListAssessors,"","Brustel, H.","Hervé Brustel (University of Toulouse, Ecole d'Ingénieurs de Purpan)",889
98732380,91473473,Diplagia hellenica,RedListEvaluators,"","García, N. & Numa, C.",Nieves García (IUCN)|Catherine Numa (IUCN-Med),"1107,3163"
98732380,91473473,Diplagia hellenica,RedListContributors,"","Baudoux, C. & Alcázar Montañez, E.","Elisa Alcázar Montañez (Consultant: IUCN Centre for Mediterranean Cooperation)|Claire Baudoux (Intern, IUCN Med)","96807875,17474733"
98732380,91473473,Diplagia hellenica,RedListFacilitators,"","Barrios, V.",Violeta Barrios (IUCN Centre for Mediterranean Cooperation),5795
