sci_name	gbifid.ids	gbifid.class	gbifid.match	gbifid.multiple_matches	gbifid.pattern_match	gbifid.uri
Platycypha pinheyi	1426776	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1426776
Platycypha rufitibia	1426784	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1426784
Aciagrion africanum	1423452	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423452
Aciagrion balachowskyi	1423443	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423443
Aciagrion brosseti	1423417	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423417
Aciagrion gracile	1423434	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1423434
Aciagrion macrootithenae	1423451	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423451
Aciagrion nodosum	1423426	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423426
Aciagrion rarum	1423444	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423444
Aciagrion steeleae	1423430	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423430
Aciagrion zambiense	1423433	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423433
Africallagma cuneistigma	1422428	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1422428
Africallagma elongatum	1422423	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1422423
Africallagma glaucum	1422431	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1422431
Africallagma pallidulum	1422416	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1422416
Africallagma pseudelongatum	1422429	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1422429
Africallagma sapphirinum	1422425	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1422425
Africallagma sinuatum	1422426	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1422426
Africallagma subtile	1422421	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1422421
Africallagma vaginale	1422437	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1422437
Agriocnemis angolensis	1423192	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1423192
Agriocnemis angustirami	1423148	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423148
Agriocnemis exilis	1423176	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423176
Agriocnemis falcifera	1423155	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423155
Agriocnemis forcipata	1423181	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423181
Agriocnemis gratiosa	1423160	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423160
Agriocnemis inversa	1423184	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423184
Agriocnemis maclachlani	1423187	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423187
Agriocnemis palaeforma	1423180	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423180
Acinipe paulinoi	NA	gbifid	NA due to ask=FALSE & > 1 result	TRUE	FALSE	NA
Eumigus ayresi	1698146	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1698146
Ocnerodes fallaciosus	1698589	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1698589
Ocnerodes prosternalis	1698591	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1698591
Prionotropis flexuosa	5098056	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5098056
Isophya pyrenaea	1684335	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1684335
Agriocnemis pinheyi	1423177	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1423177
Odontura macphersoni	5096159	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5096159
Agriocnemis ruberrima	1423140	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423140
Antaxius florezi	1683913	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1683913
Antaxius spinibrachius	1683928	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1683928
Agriocnemis sania	5791669	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/5791669
Ctenodecticus masferreri	1692210	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1692210
Ctenodecticus pupulus	1692214	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1692214
Cyrtaspis tuberculata	4423349	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4423349
Ephippigerida diluta	8415683	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/8415683
Lluciapomaresius asturiensis	8131713	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/8131713
Agriocnemis victoria	1423175	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423175
Lluciapomaresius stalii	8084804	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/8084804
Metrioptera ambigua	1685563	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1685563
Neocallicrania lusitanica	1683459	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1683459
Neocallicrania miegii	1683477	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1683477
Neocallicrania selligera	1683461	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1683461
Platystolus martinezii	5097516	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5097516
Pterolepis grallata	5732395	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5732395
Pterolepis spoliata	5096185	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5096185
Pycnogaster jugicola	8105326	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/8105326
Steropleurus brunnerii	1682819	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1682819
Steropleurus flavovittatus	1682869	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1682869
Steropleurus pseudolus	1682871	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1682871
Agriocnemis zerafica	1423190	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423190
Thyreonotus bidens	1685943	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1685943
Uromenus rugosicollis	1692361	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1692361
Azuragrion buchholzi	1422593	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1422593
Azuragrion granti	1422594	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1422594
Azuragrion nigridorsum	1422598	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1422598
Azuragrion somalicum	1422595	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1422595
Azuragrion vansomereni	5791676	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5791676
Ceriagrion annulatum	1423278	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1423278
Ceriagrion bakeri	1423269	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423269
Ceriagrion citrinum	1423280	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423280
Ceriagrion corallinum	1423266	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423266
Ceriagrion glabrum	1423214	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423214
Ceriagrion ignitum	1423264	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423264
Ceriagrion katamborae	1423235	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423235
Ceriagrion kordofanicum	1423224	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423224
Ceriagrion mourae	1423250	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423250
Ceriagrion rubellocerinum	1423213	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423213
Ceriagrion sakejii	1423244	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423244
Ceriagrion suave	1423277	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423277
Ceriagrion tenellum	1423259	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423259
Ceriagrion varians	NA	gbifid	NA due to ask=FALSE & > 1 result	TRUE	FALSE	NA
Ceriagrion whellani	1423210	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423210
Coryphagrion grandis	1421907	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1421907
Enallagma deserti	5051288	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5051288
Ischnura abyssinica	1423355	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423355
Ischnura senegalensis	1423286	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423286
Oreocnemis phoenix	1423641	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423641
Pseudagrion angolense	1422894	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1422894
Pseudagrion coeruleipunctum	1422979	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1422979
Chlorolestes apricans	1424636	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1424636
Chlorolestes elegans	1424635	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1424635
Ecchlorolestes peringueyi	1424656	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1424656
Nubiolestes diotima	NA	gbifid	NA due to ask=FALSE & > 1 result	TRUE	FALSE	NA
Allocnemis interrupta	10826888	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10826888
Allocnemis mitwabae	1423912	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423912
Mesocnemis saralisa	5791964	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5791964
Elattoneura morini	1421730	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1421730
Spesbona angusta	8810904	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/8810904
Pseudagrion grilloti	1422972	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1422972
Pseudagrion inopinatum	1422827	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1422827
Pseudagrion thenartum	1422993	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1422993
Pseudagrion symoensii	1422792	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1422792
Pseudagrion vumbaense	1422956	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1422956
Ceratogomphus triceraticus	1426639	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1426639
Cornigomphus guineensis	1425471	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1425471
Cornigomphus mariannae	11048022	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/11048022
Gomphus simillimus	5051955	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5051955
Libyogomphus christinae	11102973	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/11102973
Libyogomphus emiliae	10996801	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10996801
Libyogomphus mamfei	10950182	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10950182
Neurogomphus cocytius	1426208	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1426208
Paragomphus crenigomphoides	5051825	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5051825
Paragomphus kiautai	5051819	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5051819
Paragomphus machadoi	5051847	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5051847
Paragomphus tournieri	5051821	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5051821
Phyllogomphus schoutedeni	1425721	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1425721
Cordulegaster princeps	1421204	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1421204
Phyllomacromia lamottei	1430211	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1430211
Phyllomacromia occidentalis	1430186	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1430186
Phyllomacromia villiersi	1430195	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1430195
Aethiothemis mediofasciata	1429071	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1429071
Eleuthemis buettikoferi	1427845	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1427845
Malgassophlebia westfalli	1428919	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1428919
Micromacromia flava	1429562	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1429562
Neodythemis fitzgeraldi	1429258	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1429258
Neodythemis munyaga	1429272	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1429272
Neodythemis nyungwe	1429264	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1429264
Neodythemis takamandensis	1429266	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1429266
Orthetrum sagitta	1428614	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1428614
Tetrathemis fraseri	1427763	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1427763
Trithemis hartwigi	1428887	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1428887
Trithemis nigra	1428884	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1428884
Trithemis osvaldae	1428847	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1428847
Trithemis dubia	10184321	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/10184321
Trithemis fumosa	1428828	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1428828
Urothemis luciana	5052237	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5052237
Tragogomphus ellioti	1426082	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1426082
Stenocnemis pachystigma	1423746	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423746
Metacnemis valida	1423620	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423620
Liphistius kanthan	2142346	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/2142346
Elattoneura perisi	10994584	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10994584
Ceriagrion tricrenaticeps	1423253	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423253
Modicogryllus pseudocyprius	1722119	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1722119
Platycleis kibris	8029295	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/8029295
Clitaetra clathrata	2149504	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/2149504
Clitaetra episinoides	2149502	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/2149502
Clitaetra irenae	2149505	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/2149505
Clitaetra perroti	2149503	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/2149503
Clitaetra simoni	2149501	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/2149501
Clitaetra thisbe	2149500	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/2149500
Candovia aberrata	1411704	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1411704
Candovia annulata	1411678	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1411678
Candovia coenosa	1411694	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1411694
Candovia granulosa	1411691	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1411691
Candovia pallida	1411709	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1411709
Candovia peridromes	1411681	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1411681
Candovia robinsoni	1411703	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1411703
Candovia spurcata	1411700	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1411700
Candovia strumosa	1411712	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1411712
Austrosipyloidea carterus	1410392	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1410392
Cornicandovia australica	1410540	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1410540
Malandella queenslandica	1409165	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1409165
Mesaner sarpedon	1409806	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1409806
Rhamphosipyloidea palumensis	1410463	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1410463
Rhamphosipyloidea queenslandica	1410469	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1410469
Scionecra milledgei	1411097	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1411097
Scionecra queenslandica	1411126	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1411126
Sipyloidea bella	1409970	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1409970
Sipyloidea brevicerci	1409916	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1409916
Sipyloidea caeca	1409977	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1409977
Sipyloidea garradungensis	1409930	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1409930
Sipyloidea gracilipes	1409904	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1409904
Sipyloidea larryi	1409950	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1409950
Sipyloidea lewisensis	1409974	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1409974
Sipyloidea nelida	1409909	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1409909
Sipyloidea rentzi	1409884	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1409884
Sipyloidea similis	NA	gbifid	NA due to ask=FALSE & > 1 result	TRUE	FALSE	NA
Sipyloidea whitei	1409899	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1409899
Spinosipyloidea doddi	1410905	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1410905
Acanthoderus spinosus	5049691	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/5049691
Pachymorpha simplicipes	5049301	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5049301
Pachymorpha spinosa	5049294	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5049294
Pachymorpha squalida	5049298	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5049298
Austrocarausius mercurius	1412222	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1412222
Austrocarausius nigropunctatus	1412225	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1412225
Denhama aussa	1412105	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1412105
Denhama austrocarinata	1412113	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1412113
Denhama eutrachelia	1412121	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1412121
Denhama gracilis	1412118	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1412118
Denhama longiceps	1412106	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1412106
Denhama striata	1412111	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1412111
Hyrtacus caurus	1412700	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1412700
Hyrtacus tuberculatus	1412706	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1412706
Acanthomima rhipheus	1414364	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1414364
Acrophylla enceladus	1411875	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1411875
Acrophylla nubilosa	1411866	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1411866
Acrophylla thoon	1411883	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1411883
Acrophylla titan	1411885	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1411885
Acrophylla wuelfingi	1411871	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1411871
Anchiale austrotessulata	1414379	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1414379
Anchiale briareus	1414386	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1414386
Anchiale spinicollis	1414368	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1414368
Anophelepis telesphorus	1413621	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1413621
Arphax australis	1413853	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1413853
Arphax dolomedes	1413855	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1413855
Arphax michaelseni	1413851	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1413851
Arphax signatus	1413852	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1413852
Cigarrophasma tessellatum	1413642	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1413642
Ctenomorpha gargantua	1414329	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1414329
Ctenomorpha marginipennis	1414330	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1414330
